Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Elimination (C),9557.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Elimination (D),9558.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Opening (A),9533.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Opening (B),9534.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Opening (C),9539.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Opening (D),9544.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Winner's (A),9551.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Winner's (B),9552.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Winner's (C),9553.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 16,1758.0,Group Stage: Winner's (D),9554.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Decider (A),9540.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Decider (B),9541.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Decider (C),9542.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Decider (D),9543.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Decider (E),9549.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Decider (F),9550.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Elimination (A),9535.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Elimination (B),9536.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Elimination (C),9537.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Elimination (D),9538.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Elimination (E),9547.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Elimination (F),9548.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Opening (A),9523.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Opening (B),9524.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Opening (C),9525.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Opening (D),9526.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Opening (E),9527.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Opening (F),9528.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Winner's (A),9529.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Winner's (B),9530.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Winner's (C),9531.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Winner's (D),9532.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Winner's (E),9545.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 24,1663.0,Group Stage: Winner's (F),9546.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group A,9504.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group B,9505.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group C,9506.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group D,9507.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group E,9508.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group F,9509.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group G,9510.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group H,9511.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group I,9512.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group J,9515.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group K,9513.0,2022
Champions Tour Korea Stage 1: Challengers,850,Open Qualifier: Round of 42,1660.0,Group L,9514.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Grand Final,8886.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Lower Final,8889.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Lower Round 1,8887.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Lower Round 2,8888.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Upper Final,8885.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Upper Round 1,8882.0,2022
Champions Tour Korea Stage 1: Challengers,850,Playoffs,1662.0,Upper Semifinals,8884.0,2022
Champions Tour Korea Stage 2: Challengers,998,All Stages,,All Match Types,,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 12,1977.0,Group A,11291.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 12,1977.0,Group B,11292.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 12,1977.0,Group C,11293.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 12,1977.0,Group D,11294.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Decider (A),11256.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Decider (B),11260.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Decider (C),11264.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Decider (D),11268.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Decider (E),11272.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Decider (F),11276.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Elimination (A),11255.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Elimination (B),11259.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Elimination (C),11263.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Elimination (D),11267.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Elimination (E),11271.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Elimination (F),11275.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Opening (A),11253.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Opening (B),11257.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Opening (C),11261.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Opening (D),11265.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Opening (E),11269.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Opening (F),11273.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Winner's (A),11254.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Winner's (B),11258.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Winner's (C),11262.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Winner's (D),11266.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Winner's (E),11270.0,2022
Champions Tour Korea Stage 2: Challengers,998,Closed Qualifier: Round of 24,1969.0,Winner's (F),11274.0,2022
Champions Tour Korea Stage 2: Challengers,998,Group Stage,1968.0,Week 1,11609.0,2022
Champions Tour Korea Stage 2: Challengers,998,Group Stage,1968.0,Week 2,11610.0,2022
Champions Tour Korea Stage 2: Challengers,998,Group Stage,1968.0,Week 3,11611.0,2022
Champions Tour Korea Stage 2: Challengers,998,Group Stage,1968.0,Week 4,11612.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group A,11240.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group B,11241.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group C,11242.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group D,11243.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group E,11244.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group F,11245.0,2022
Champions Tour Korea Stage 2: Challengers,998,Open Qualifier,1970.0,Group I,11248.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Grand Final,12315.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Lower Final,12318.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Lower Round 1,12316.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Lower Round 2,12317.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Upper Final,12314.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Upper Round 1,12312.0,2022
Champions Tour Korea Stage 2: Challengers,998,Playoffs,1967.0,Upper Semifinals,12313.0,2022
Champions Tour Korea Stage 2: Challengers,998,Stage 1 Tiebreaker,1971.0,Decider,11217.0,2022
Champions Tour LATAM/BR Stage 1: Last Chance Qualifier,948,All Stages,,All Match Types,,2022
Champions Tour LATAM/BR Stage 1: Last Chance Qualifier,948,Main Event,1852.0,Decider,10477.0,2022
Champions Tour LATAM/BR Stage 2: Last Chance Qualifier,1085,All Stages,,All Match Types,,2022
Champions Tour LATAM/BR Stage 2: Last Chance Qualifier,1085,Decider,2102.0,Decider,12165.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,All Stages,,All Match Types,,2022
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722.0,Lower Round 1,9254.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722.0,Lower Round 2,9255.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722.0,Quarterfinals,9252.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722.0,Semifinals,9253.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642.0,Week 1,9590.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642.0,Week 2,9591.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642.0,Week 3,9592.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642.0,Week 4,9593.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Open Qualifier,1644.0,Round of 16,9209.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Play-In,1643.0,Round 1,10125.0,2022
Champions Tour Latin America North Stage 1: Challengers,844,Play-In,1643.0,Round 2,10126.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,All Stages,,All Match Types,,2022
Champions Tour Latin America North Stage 2: Challengers,983,Group Stage,1994.0,Week 1,11431.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Group Stage,1994.0,Week 2,11432.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Group Stage,1994.0,Week 3,11433.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Group Stage,1994.0,Week 4,11434.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Open Qualifier,1930.0,Decider,10938.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Open Qualifier,1930.0,Elimination,10936.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Open Qualifier,1930.0,Opening,10918.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Open Qualifier,1930.0,Winner's,10937.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Play-In,1995.0,Decider,12084.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Play-In,1995.0,Elimination,12083.0,2022
Champions Tour Latin America North Stage 2: Challengers,983,Play-In,1995.0,Upper Final,12082.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,All Stages,,All Match Types,,2022
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724.0,Lower Round 1,9276.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724.0,Lower Round 2,9277.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724.0,Upper Quarterfinals,9274.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724.0,Upper Semifinals,9275.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647.0,Week 1,9586.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647.0,Week 2,9587.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647.0,Week 3,9588.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647.0,Week 4,9589.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Open Qualifier,1649.0,Round of 16,9129.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Play-In,1646.0,Round 1,10127.0,2022
Champions Tour Latin America South Stage 1: Challengers,845,Play-In,1646.0,Round 2,10128.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,All Stages,,All Match Types,,2022
Champions Tour Latin America South Stage 2: Challengers,988,Group Stage,1981.0,Week 1,11302.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Group Stage,1981.0,Week 2,11303.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Group Stage,1981.0,Week 3,11304.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Group Stage,1981.0,Week 4,11305.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Open Qualifier,1944.0,Decider,11013.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Open Qualifier,1944.0,Elimination,11012.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Open Qualifier,1944.0,Opening,11010.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Open Qualifier,1944.0,Winner's,11011.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Play-In,1982.0,Decider,12087.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Play-In,1982.0,Elimination,12086.0,2022
Champions Tour Latin America South Stage 2: Challengers,988,Play-In,1982.0,Upper Final,12085.0,2022
Champions Tour Latin America Stage 1: Playoffs,925,All Stages,,All Match Types,,2022
Champions Tour Latin America Stage 1: Playoffs,925,Regional Finals,1832.0,Grand Final,10315.0,2022
Champions Tour Latin America Stage 1: Playoffs,925,Regional Finals,1832.0,Lower Bracket Final,10314.0,2022
Champions Tour Latin America Stage 1: Playoffs,925,Regional Finals,1832.0,Lower Bracket Round 1,10312.0,2022
Champions Tour Latin America Stage 1: Playoffs,925,Regional Finals,1832.0,Upper Bracket Final,10313.0,2022
Champions Tour Latin America Stage 1: Playoffs,925,Regional Finals,1832.0,Upper Bracket Quarterfinals,10311.0,2022
Champions Tour Latin America Stage 2: Playoffs,1086,All Stages,,All Match Types,,2022
Champions Tour Latin America Stage 2: Playoffs,1086,Playoffs,2103.0,Grand Final,12309.0,2022
Champions Tour Latin America Stage 2: Playoffs,1086,Playoffs,2103.0,Lower Final,12311.0,2022
Champions Tour Latin America Stage 2: Playoffs,1086,Playoffs,2103.0,Lower Round 1,12310.0,2022
Champions Tour Latin America Stage 2: Playoffs,1086,Playoffs,2103.0,Upper Final,12308.0,2022
Champions Tour Latin America Stage 2: Playoffs,1086,Playoffs,2103.0,Upper Semifinals,12307.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,All Stages,,All Match Types,,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Decider (A),8959.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Decider (B),8963.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Decider (C),8967.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Decider (D),8971.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Elimination (A),8958.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Elimination (B),8962.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Elimination (C),8966.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Elimination (D),8970.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Opening (A),8956.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Opening (B),8960.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Opening (C),8964.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Opening (D),8968.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Winner's (A),8957.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Winner's (B),8961.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Winner's (C),8965.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680.0,Winner's (D),8969.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Last Chance Qualifier,1738.0,Semifinals,9337.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679.0,Lower Round 1,9333.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679.0,Lower Round 2,9334.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679.0,Lower Round 3,9335.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679.0,Lower Round 4,9336.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679.0,Upper Round of 16,9332.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679.0,Upper Round of 32,9331.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Grand Final,8975.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Lower Final,8979.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Lower Round 1,8976.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Lower Round 2,8977.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Lower Round 3,8978.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Upper Final,8974.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Upper Quarterfinals,8972.0,2022
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681.0,Upper Semifinals,8973.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,All Stages,,All Match Types,,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 1,10689.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 2,10690.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 3,10691.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 4,10692.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 5,10693.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 6,10694.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 7,10695.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Group Stage,1883.0,Day 8,10696.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 1,11050.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 2,11049.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 3,11043.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 4,11044.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 5,11045.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 6,11046.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 7,11047.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Lower Round 8,11048.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Upper Quarterfinals,11041.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Upper Round of 16,11040.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Upper Round of 32,11039.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Open Qualifier (Elimination),1885.0,Upper Semifinals,11042.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Grand Final,10700.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Lower Final,10703.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Lower Round 1,10701.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Lower Round 2,10702.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Upper Final,10699.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Upper Round 1,10697.0,2022
Champions Tour Malaysia & Singapore Stage 2: Challengers,963,Playoffs,1884.0,Upper Semifinals,10698.0,2022
Champions Tour North America Stage 1: Challengers,799,All Stages,,All Match Types,,2022
Champions Tour North America Stage 1: Challengers,799,Group Stage,1559.0,Week 1,9566.0,2022
Champions Tour North America Stage 1: Challengers,799,Group Stage,1559.0,Week 2,9567.0,2022
Champions Tour North America Stage 1: Challengers,799,Group Stage,1559.0,Week 3,9568.0,2022
Champions Tour North America Stage 1: Challengers,799,Group Stage,1559.0,Week 4,9569.0,2022
Champions Tour North America Stage 1: Challengers,799,Group Stage,1559.0,Week 5,9570.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Grand Final,10192.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Lower Final,10196.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Lower Round 1,10193.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Lower Round 2,10194.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Lower Round 3,10195.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Upper Final,10191.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Upper Quarterfinals,10189.0,2022
Champions Tour North America Stage 1: Challengers,799,Main Event,1737.0,Upper Semifinals,10190.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Lower Round 1,9325.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Lower Round 2,9326.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Lower Round 3,9327.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Lower Round 4,9328.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Lower Round 5,9329.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Lower Round 6,9330.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Round of 128,9287.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Round of 64,9288.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Upper Quarterfinals,9323.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Upper Round of 16,9322.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Upper Round of 32,9321.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #1,1558.0,Upper Semifinals,9324.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Lower Round 1,9487.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Lower Round 2,9488.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Lower Round 3,9489.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Lower Round 4,9490.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Lower Round 5,9491.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Lower Round 6,9492.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Round of 128,9481.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Round of 64,9482.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Upper Quarterfinals,9485.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Upper Round of 16,9484.0,2022
Champions Tour North America Stage 1: Challengers,799,Open Qualifier #2,1736.0,Upper Round of 32,9483.0,2022
