Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Match Name,Match ID,Map,Game ID,Year
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Round of 16,10106,Bomb Crypto vs BONDE DO TIRINGA,76194,Fracture,74091,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Round of 16,10106,Bomb Crypto vs BONDE DO TIRINGA,76194,Haven,74092,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Round of 16,10106,Bomb Crypto vs BONDE DO TIRINGA,76194,Breeze,74093,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,Só Deus Sabe vs Tuzzy E-Sports,76195,Breeze,74094,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,Só Deus Sabe vs Tuzzy E-Sports,76195,Ascent,74095,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,Só Deus Sabe vs Tuzzy E-Sports,76195,Split,74096,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,ODDIK vs Utah Bless,76196,Icebox,74097,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,ODDIK vs Utah Bless,76196,Breeze,74098,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,LUSA White vs Team Liquid Brazil,76197,Breeze,74100,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,LUSA White vs Team Liquid Brazil,76197,Icebox,74101,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,Rise Gaming vs Bomb Crypto,76198,Fracture,74103,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Quarterfinals,10107,Rise Gaming vs Bomb Crypto,76198,Ascent,74104,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Semifinals (Decisive),10108,Tuzzy E-Sports vs ODDIK,76199,Ascent,74106,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Semifinals (Decisive),10108,Tuzzy E-Sports vs ODDIK,76199,Breeze,74107,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Semifinals (Decisive),10108,LUSA White vs Bomb Crypto,76200,Breeze,74109,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #1,1805,Semifinals (Decisive),10108,LUSA White vs Bomb Crypto,76200,Haven,74110,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Botafogo eSports vs Bomb Crypto,76862,Breeze,74476,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Botafogo eSports vs Bomb Crypto,76862,Haven,74477,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Renegados vs Stars Horizon,76863,Ascent,74479,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Renegados vs Stars Horizon,76863,Icebox,74480,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Renegados vs Stars Horizon,76863,Bind,74481,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,MIBR vs Tuzzy E-Sports,76864,Ascent,74482,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,MIBR vs Tuzzy E-Sports,76864,Icebox,74483,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Galaxy Carrots vs Los Grandes,76865,Bind,74485,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,10149,Galaxy Carrots vs Los Grandes,76865,Breeze,74486,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Stars Horizon Venus vs Arca do Plato,78125,Icebox,74940,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Stars Horizon Venus vs Arca do Plato,78125,Ascent,74941,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Stars Horizon Venus vs Arca do Plato,78125,Bind,74942,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Kings vs ROLO COMPRESSOR,78126,Icebox,74943,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Kings vs ROLO COMPRESSOR,78126,Haven,74944,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,LUSA White vs Agropesca Jacare,78127,Bind,74946,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,LUSA White vs Agropesca Jacare,78127,Ascent,74947,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,LUSA White vs Agropesca Jacare,78127,Haven,74948,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,North Stars vs tropa da realeza,78128,Icebox,74949,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,North Stars vs tropa da realeza,78128,Haven,74950,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,ORN FC Esports vs Motos Muito Rápidas,78129,Bind,74952,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,ORN FC Esports vs Motos Muito Rápidas,78129,Split,74953,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Team Liquid Brazil vs SG e-Sports,78130,Icebox,74955,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Team Liquid Brazil vs SG e-Sports,78130,Haven,74956,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,NEW ERA vs VIM TIRAR ORG GRANDE,78131,Bind,74958,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,NEW ERA vs VIM TIRAR ORG GRANDE,78131,Breeze,74959,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,não temos um plano vs Royal PS,78132,Fracture,74961,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,não temos um plano vs Royal PS,78132,Breeze,74962,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,não temos um plano vs Royal PS,78132,Split,74963,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Só Deus Sabe vs REiGN,78133,Ascent,74964,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Só Deus Sabe vs REiGN,78133,Haven,74965,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,3P eSports vs Alpha United,78134,Split,74967,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,3P eSports vs Alpha United,78134,Ascent,74968,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Gamelanders Purple vs Salut e-Sports,78135,Haven,74970,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Gamelanders Purple vs Salut e-Sports,78135,Icebox,74971,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Tropinha do TIKTOK 2.0 vs The Plain,78136,Icebox,74973,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Tropinha do TIKTOK 2.0 vs The Plain,78136,Bind,74974,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Akuma Team vs AJF e-Sports,78137,Ascent,74976,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Akuma Team vs AJF e-Sports,78137,Haven,74977,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,n0gravity vs Looking for Contract,78138,Ascent,74979,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,n0gravity vs Looking for Contract,78138,Haven,74980,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,n0gravity vs Looking for Contract,78138,Breeze,74981,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,ODDIK vs BONDE DO TIRINGA,78139,Haven,74982,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,ODDIK vs BONDE DO TIRINGA,78139,Bind,74983,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,HCK CIBORGS vs puGG,78140,Ascent,74985,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,HCK CIBORGS vs puGG,78140,Breeze,74986,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Maniacos da Mira vs eu e as 4 mulas,78141,Split,74988,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Maniacos da Mira vs eu e as 4 mulas,78141,Ascent,74989,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Aquele lá vs 7Krascent,78142,Breeze,74991,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Aquele lá vs 7Krascent,78142,Ascent,74992,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,OIP vs Cyclonados,78143,Haven,74994,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,OIP vs Cyclonados,78143,Ascent,74995,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Team Brave Soldiers vs Rise Gaming,78144,Ascent,74997,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Team Brave Soldiers vs Rise Gaming,78144,Split,74998,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Bounty Hunters vs OS GURI DA GERAL DO GREMIO,78145,Ascent,75000,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Bounty Hunters vs OS GURI DA GERAL DO GREMIO,78145,Bind,75001,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,RD E-SPORTS vs Supremacyy,78146,Haven,75003,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,RD E-SPORTS vs Supremacyy,78146,Ascent,75004,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Astro Esports vs BOD Esports,78147,Ascent,75006,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Astro Esports vs BOD Esports,78147,Haven,75007,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,leptospirose vs Raiju,78148,Split,75009,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,leptospirose vs Raiju,78148,Breeze,75010,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,leptospirose vs Raiju,78148,Icebox,75011,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,4 ruim e 1 ruim vs Utah Bless,78150,Ascent,75015,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,4 ruim e 1 ruim vs Utah Bless,78150,Icebox,75016,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Os Selvagens vs fake doi,78151,Ascent,75018,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Os Selvagens vs fake doi,78151,Haven,75019,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Skyline Rebaixado vs IRLV.GG,78152,Breeze,75021,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Skyline Rebaixado vs IRLV.GG,78152,Ascent,75022,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Griffos E-Sports vs doidera,78153,Ascent,75024,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Griffos E-Sports vs doidera,78153,Breeze,75025,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,bolinha de golfe vs BLC,78154,Breeze,75027,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,bolinha de golfe vs BLC,78154,Ascent,75028,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Amigos do Pitoco vs Odin&Amigos,78155,Ascent,75030,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,Amigos do Pitoco vs Odin&Amigos,78155,Bind,75031,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,UNB Green Owls vs EXODIA,78156,Icebox,75033,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,10216,UNB Green Owls vs EXODIA,78156,Split,75034,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Os Selvagens vs Arca do Plato,78157,Bind,75036,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Os Selvagens vs Arca do Plato,78157,Ascent,75037,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Os Selvagens vs Arca do Plato,78157,Breeze,75038,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,ROLO COMPRESSOR vs Agropesca Jacare,78158,Haven,75039,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,ROLO COMPRESSOR vs Agropesca Jacare,78158,Ascent,75040,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,ROLO COMPRESSOR vs Agropesca Jacare,78158,Bind,75041,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,tropa da realeza vs ORN FC Esports,78159,Breeze,75042,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,tropa da realeza vs ORN FC Esports,78159,Split,75043,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,tropa da realeza vs ORN FC Esports,78159,Icebox,75044,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,SG e-Sports vs VIM TIRAR ORG GRANDE,78160,Ascent,75045,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,SG e-Sports vs VIM TIRAR ORG GRANDE,78160,Bind,75046,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,não temos um plano vs REiGN,78161,Icebox,75048,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,não temos um plano vs REiGN,78161,Breeze,75049,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,3P eSports vs Gamelanders Purple,78162,Haven,75051,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,3P eSports vs Gamelanders Purple,78162,Ascent,75052,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Tropinha do TIKTOK 2.0 vs AJF e-Sports,78163,Ascent,75054,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Tropinha do TIKTOK 2.0 vs AJF e-Sports,78163,Icebox,75055,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,n0gravity vs ODDIK,78164,Ascent,75057,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,n0gravity vs ODDIK,78164,Bind,75058,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,puGG vs Maniacos da Mira,78165,Breeze,75060,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,puGG vs Maniacos da Mira,78165,Split,75061,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Aquele lá vs OIP,78166,Ascent,75063,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Aquele lá vs OIP,78166,Bind,75064,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Rise Gaming vs OS GURI DA GERAL DO GREMIO,78167,Haven,75066,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Rise Gaming vs OS GURI DA GERAL DO GREMIO,78167,Ascent,75067,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,RD E-SPORTS vs Astro Esports,78168,Ascent,75069,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,RD E-SPORTS vs Astro Esports,78168,Haven,75070,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,leptospirose vs NDT,78169,Ascent,75072,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,leptospirose vs NDT,78169,Split,75073,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,4 ruim e 1 ruim vs Skyline Rebaixado,78170,Ascent,75075,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,4 ruim e 1 ruim vs Skyline Rebaixado,78170,Icebox,75076,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,4 ruim e 1 ruim vs Skyline Rebaixado,78170,Bind,75077,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,doidera vs BLC,78171,Icebox,75078,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,doidera vs BLC,78171,Breeze,75079,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Odin&Amigos vs EXODIA,78172,Breeze,75081,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Odin&Amigos vs EXODIA,78172,Icebox,75082,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,10217,Odin&Amigos vs EXODIA,78172,Haven,75083,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,Os Selvagens vs ROLO COMPRESSOR,78173,Ascent,75084,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,Os Selvagens vs ROLO COMPRESSOR,78173,Haven,75085,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,tropa da realeza vs SG e-Sports,78174,Haven,75087,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,tropa da realeza vs SG e-Sports,78174,Ascent,75088,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,REiGN vs 3P eSports,78175,Ascent,75090,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,REiGN vs 3P eSports,78175,Bind,75091,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,REiGN vs 3P eSports,78175,Haven,75092,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,Tropinha do TIKTOK 2.0 vs ODDIK,78176,Haven,75093,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,Tropinha do TIKTOK 2.0 vs ODDIK,78176,Bind,75094,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,puGG vs OIP,78177,Split,75096,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,puGG vs OIP,78177,Icebox,75097,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,puGG vs OIP,78177,Haven,75098,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,Rise Gaming vs RD E-SPORTS,78178,Ascent,75099,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,Rise Gaming vs RD E-SPORTS,78178,Haven,75100,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,leptospirose vs 4 ruim e 1 ruim,78179,Icebox,75102,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,leptospirose vs 4 ruim e 1 ruim,78179,Split,75103,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,doidera vs Odin&Amigos,78180,Bind,75105,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,doidera vs Odin&Amigos,78180,Icebox,75106,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,10218,doidera vs Odin&Amigos,78180,Breeze,75107,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,Os Selvagens vs SG e-Sports,78181,Haven,75108,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,Os Selvagens vs SG e-Sports,78181,Ascent,75109,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,REiGN vs Tropinha do TIKTOK 2.0,78182,Haven,75111,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,REiGN vs Tropinha do TIKTOK 2.0,78182,Bind,75112,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,OIP vs RD E-SPORTS,78183,Haven,75114,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,OIP vs RD E-SPORTS,78183,Ascent,75115,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,OIP vs RD E-SPORTS,78183,Bind,75116,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,4 ruim e 1 ruim vs doidera,78184,Icebox,75117,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,4 ruim e 1 ruim vs doidera,78184,Breeze,75118,2022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),10219,4 ruim e 1 ruim vs doidera,78184,Ascent,75119,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,78186,Bind,75120,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,78186,Ascent,75121,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Galaxy Carrots vs doidera,78187,Ascent,75123,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Galaxy Carrots vs doidera,78187,Breeze,75124,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Stars Horizon vs SG e-Sports,78188,Haven,75126,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Stars Horizon vs SG e-Sports,78188,Ascent,75127,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Bomb Crypto vs OIP,78189,Breeze,75129,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Bomb Crypto vs OIP,78189,Ascent,75130,2022
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,10220,Bomb Crypto vs OIP,78189,Icebox,75131,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Botafogo eSports vs Bomb Crypto,76388,Haven,74336,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Botafogo eSports vs Bomb Crypto,76388,Breeze,74337,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Renegados vs Galaxy Carrots,76389,Ascent,74339,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Renegados vs Galaxy Carrots,76389,Bind,74340,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Renegados vs Galaxy Carrots,76389,Haven,74341,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Los Grandes vs SG e-Sports,76390,Split,74342,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,Los Grandes vs SG e-Sports,76390,Ascent,74343,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,MIBR vs Tropinha do TIKTOK 2.0,76391,Fracture,74345,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,10121,MIBR vs Tropinha do TIKTOK 2.0,76391,Ascent,74346,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,10122,Bomb Crypto vs Galaxy Carrots,76392,Ascent,74348,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,10122,Bomb Crypto vs Galaxy Carrots,76392,Fracture,74349,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,10122,Bomb Crypto vs Galaxy Carrots,76392,Split,74350,2022
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,10122,Los Grandes vs Tropinha do TIKTOK 2.0,76393,Bind,74351,2022
