Tournament,Stage,Match Type,Match Name,Map
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Ninjas in Pyjamas vs LDN UTD,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Finest vs Rix.GG Thunder,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Finest vs Rix.GG Thunder,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Team Vitality vs G2 Esports,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Team Vitality vs G2 Esports,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Team Vitality vs G2 Esports,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Lasagna Beam vs Yendez,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Lasagna Beam vs Yendez,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Tarren Mill vs Alliance,Haven
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,Tarren Mill vs Alliance,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,FunPlus Phoenix vs Team Sampi,Haven
Champions Tour Europe Stage 2: Challengers 1,Qualifier Playoffs,Round of 32,FunPlus Phoenix vs Team Sampi,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,KLATWA vs Team Vitality,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,KLATWA vs Team Vitality,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,KLATWA vs Team Vitality,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Acend vs Giants Gaming,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Acend vs Giants Gaming,Haven
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Lasagna Beam vs Opportunists,Haven
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Lasagna Beam vs Opportunists,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Guild Esports vs Team Liquid,Haven
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Guild Esports vs Team Liquid,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,volvo peek vs FunPlus Phoenix,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,volvo peek vs FunPlus Phoenix,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Ninjas in Pyjamas vs Wave Esports,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Ninjas in Pyjamas vs Wave Esports,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Alliance vs FNATIC,Haven
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Alliance vs FNATIC,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Rix.GG Thunder vs Team Heretics,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Round of 16,Rix.GG Thunder vs Team Heretics,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Opportunists vs Guild Esports,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Opportunists vs Guild Esports,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Team Vitality vs Acend,Ascent
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Team Vitality vs Acend,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),FunPlus Phoenix vs Ninjas in Pyjamas,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),FunPlus Phoenix vs Ninjas in Pyjamas,Bind
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),FunPlus Phoenix vs Ninjas in Pyjamas,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Alliance vs Team Heretics,Split
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Alliance vs Team Heretics,Icebox
Champions Tour Europe Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Alliance vs Team Heretics,Ascent
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Acend vs Ninjas in Pyjamas,Haven
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Acend vs Ninjas in Pyjamas,Icebox
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Acend vs Ninjas in Pyjamas,Bind
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Guild Esports vs Alliance,Split
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Guild Esports vs Alliance,Haven
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Team Heretics vs Opportunists,Split
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Team Heretics vs Opportunists,Haven
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,Team Heretics vs Opportunists,Ascent
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,FunPlus Phoenix vs Team Vitality,Split
Champions Tour Europe Stage 2: Challengers 1,Main Event,Quarterfinals,FunPlus Phoenix vs Team Vitality,Haven
Champions Tour Europe Stage 2: Challengers 1,Main Event,Semifinals,Ninjas in Pyjamas vs Guild Esports,Haven
Champions Tour Europe Stage 2: Challengers 1,Main Event,Semifinals,Ninjas in Pyjamas vs Guild Esports,Bind
Champions Tour Europe Stage 2: Challengers 1,Main Event,Semifinals,Ninjas in Pyjamas vs Guild Esports,Split
Champions Tour Europe Stage 2: Challengers 1,Main Event,Semifinals,Opportunists vs FunPlus Phoenix,Haven
Champions Tour Europe Stage 2: Challengers 1,Main Event,Semifinals,Opportunists vs FunPlus Phoenix,Split
Champions Tour Europe Stage 2: Challengers 1,Main Event,Semifinals,Opportunists vs FunPlus Phoenix,Bind
Champions Tour Europe Stage 2: Challengers 1,Main Event,Grand Finals,Guild Esports vs FunPlus Phoenix,Ascent
Champions Tour Europe Stage 2: Challengers 1,Main Event,Grand Finals,Guild Esports vs FunPlus Phoenix,Icebox
Champions Tour Europe Stage 2: Challengers 1,Main Event,Grand Finals,Guild Esports vs FunPlus Phoenix,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,CrowСrowd vs n1ce3e3e3e3,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,CrowСrowd vs n1ce3e3e3e3,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,5bots vs Moscow Five jr,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,5bots vs Moscow Five jr,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Hypnotic Gaming vs Izanami,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Hypnotic Gaming vs Izanami,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Team Singularity vs Hollywood,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Team Singularity vs Hollywood,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,ThunderClap vs cryaway,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,ThunderClap vs cryaway,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,tyeasy vs ANXi,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,tyeasy vs ANXi,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,tyeasy vs ANXi,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Thorns vs оlympus,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Thorns vs оlympus,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,368 vs Gambit Esports,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,368 vs Gambit Esports,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,feelin vs Rebellion,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,feelin vs Rebellion,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,mix vs 1280x960,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,mix vs 1280x960,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,mix vs 1280x960,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,EZ KATKA vs NaRasslabone,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,EZ KATKA vs NaRasslabone,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Yakuza vs forZe,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Yakuza vs forZe,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Yakuza vs forZe,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Vengeance vs TNP,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Vengeance vs TNP,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,DAT vs EZclap,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,DAT vs EZclap,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,DAT vs EZclap,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,KABAHbl vs AKQJT,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,KABAHbl vs AKQJT,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,feelmyhack vs Team Divinity,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,feelmyhack vs Team Divinity,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,feelmyhack vs Team Divinity,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Aspire vs Ksenox,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Aspire vs Ksenox,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Save's eSports vs Invicta,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Save's eSports vs Invicta,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,One Breath Gaming vs GIBDD,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,One Breath Gaming vs GIBDD,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,One Breath Gaming vs GIBDD,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Jeremiah vs eXiLe eSports,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Jeremiah vs eXiLe eSports,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,Infinite Skill vs NINJACAT!,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,6479 vs SMARACIS eSports,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,6479 vs SMARACIS eSports,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,5up vs TooManyQuestions,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,5up vs TooManyQuestions,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,animeshniki vs GMT Esports,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,animeshniki vs GMT Esports,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,UGIT vs SajaneX,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 64,UGIT vs SajaneX,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,ValorantEXEC vs Universe,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,ValorantEXEC vs Universe,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,CrowСrowd vs Moscow Five jr,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,CrowСrowd vs Moscow Five jr,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,ququlity vs Hypnotic Gaming,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,ququlity vs Hypnotic Gaming,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Singularity vs ThunderClap,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Singularity vs ThunderClap,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Nomads vs tyeasy,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Nomads vs tyeasy,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Aim.Attack vs Thorns,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Aim.Attack vs Thorns,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Aim.Attack vs Thorns,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Gambit Esports vs Rebellion,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Gambit Esports vs Rebellion,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,dont know vs 1280x960,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,dont know vs 1280x960,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,EZ KATKA vs jaba,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,EZ KATKA vs jaba,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,forZe vs Vengeance,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,forZe vs Vengeance,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,EZclap vs KABAHbl,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,EZclap vs KABAHbl,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,EZclap vs KABAHbl,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Divinity vs Ksenox,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Divinity vs Ksenox,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Divinity vs Ksenox,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Save's eSports vs One Breath Gaming,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,Save's eSports vs One Breath Gaming,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,eXiLe eSports vs Infinite Skill,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,eXiLe eSports vs Infinite Skill,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,SMARACIS eSports vs TooManyQuestions,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,SMARACIS eSports vs TooManyQuestions,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,GMT Esports vs UGIT,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,GMT Esports vs UGIT,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 32,GMT Esports vs UGIT,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,ValorantEXEC vs CrowСrowd,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,ValorantEXEC vs CrowСrowd,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,ququlity vs Team Singularity,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,ququlity vs Team Singularity,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,tyeasy vs Aim.Attack,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,tyeasy vs Aim.Attack,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,tyeasy vs Aim.Attack,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,Gambit Esports vs 1280x960,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,Gambit Esports vs 1280x960,Split
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,EZ KATKA vs forZe,Haven
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,EZ KATKA vs forZe,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,One Breath Gaming vs eXiLe eSports,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,One Breath Gaming vs eXiLe eSports,Ascent
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,SMARACIS eSports vs GMT Esports,Bind
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,SMARACIS eSports vs GMT Esports,Icebox
Champions Tour CIS Stage 2: Challengers 1,Open Qualifier,Round of 16,SMARACIS eSports vs GMT Esports,Haven
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),CrowСrowd vs Team Singularity,Ascent
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),CrowСrowd vs Team Singularity,Icebox
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),CrowСrowd vs Team Singularity,Bind
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),forZe vs Team Divinity,Split
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),forZe vs Team Divinity,Icebox
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Aim.Attack vs Gambit Esports,Ascent
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Aim.Attack vs Gambit Esports,Bind
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),One Breath Gaming vs GMT Esports,Haven
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),One Breath Gaming vs GMT Esports,Icebox
Champions Tour CIS Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),One Breath Gaming vs GMT Esports,Split
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,Gambit Esports vs CrowСrowd,Bind
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,Gambit Esports vs CrowСrowd,Icebox
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,One Breath Gaming vs Team Singularity,Ascent
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,One Breath Gaming vs Team Singularity,Icebox
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,forZe vs Aim.Attack,Haven
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,forZe vs Aim.Attack,Bind
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,GMT Esports vs Team Divinity,Split
Champions Tour CIS Stage 2: Challengers 1,Main Event,Quarterfinals ,GMT Esports vs Team Divinity,Bind
Champions Tour CIS Stage 2: Challengers 1,Main Event,Semifinals ,CrowСrowd vs Team Singularity,Ascent
Champions Tour CIS Stage 2: Challengers 1,Main Event,Semifinals ,CrowСrowd vs Team Singularity,Icebox
Champions Tour CIS Stage 2: Challengers 1,Main Event,Semifinals ,CrowСrowd vs Team Singularity,Bind
Champions Tour CIS Stage 2: Challengers 1,Main Event,Semifinals ,forZe vs GMT Esports,Split
Champions Tour CIS Stage 2: Challengers 1,Main Event,Semifinals ,forZe vs GMT Esports,Icebox
Champions Tour CIS Stage 2: Challengers 1,Main Event,Grand Final ,CrowСrowd vs forZe,Bind
Champions Tour CIS Stage 2: Challengers 1,Main Event,Grand Final ,CrowСrowd vs forZe,Split
Champions Tour CIS Stage 2: Challengers 1,Main Event,Grand Final ,CrowСrowd vs forZe,Ascent
Champions Tour CIS Stage 2: Challengers 1,Main Event,Grand Final ,CrowСrowd vs forZe,Haven
Champions Tour CIS Stage 2: Challengers 1,Main Event,Grand Final ,CrowСrowd vs forZe,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MORE Esports vs Galakticos,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MORE Esports vs Galakticos,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,NEMRUTZ vs 2L8,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,NEMRUTZ vs 2L8,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,M4L vs Antalyaspor Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,M4L vs Antalyaspor Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,RARE Esports vs Team QuestionMark,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,RARE Esports vs Team QuestionMark,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,FREAKSINACTION vs Sangal Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,FREAKSINACTION vs Sangal Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Fenerbahçe Esports vs FiregioN,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Fenerbahçe Esports vs FiregioN,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,YTU Stars vs İstanbul Wildcats,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,YTU Stars vs İstanbul Wildcats,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,1TAP eSports Turkey vs MonTage E-Sports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,1TAP eSports Turkey vs MonTage E-Sports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,oldmix5 vs Beşiktaş Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,oldmix5 vs Beşiktaş Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ATL Esports vs COUSINS,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ATL Esports vs COUSINS,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ATL Esports vs COUSINS,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,No Org No Pracc vs ALFA Esport,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,No Org No Pracc vs ALFA Esport,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,OtherSide vs 2BoltsGaming,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,OtherSide vs 2BoltsGaming,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MELiNA vs FUT Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MELiNA vs FUT Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MNA ESPORTS vs BANGER5,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MNA ESPORTS vs BANGER5,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,MNA ESPORTS vs BANGER5,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,RekS E-SPOR vs Kanaken Espor,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,RekS E-SPOR vs Kanaken Espor,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Arbalest vs ThunderS,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Arbalest vs ThunderS,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,F704 vs SHN Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,F704 vs SHN Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ex-Predatory E-Sports vs Searchıng4Org,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ex-Predatory E-Sports vs Searchıng4Org,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ŞAKLABANLAR vs Komşu's,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,ŞAKLABANLAR vs Komşu's,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Rel Por Gaming vs BBL Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Rel Por Gaming vs BBL Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Çamlıca Esports vs Zero Zone,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Çamlıca Esports vs Zero Zone,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,3ÇEYREKSOĞANSIZ vs Godzilla e-Sports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,3ÇEYREKSOĞANSIZ vs Godzilla e-Sports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,First Time vs Apex Point,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,First Time vs Apex Point,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Kafalar eSports vs Team 6IX,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Kafalar eSports vs Team 6IX,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,hunterr vs DeathWarriors E’Sport,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,hunterr vs DeathWarriors E’Sport,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,hunterr vs DeathWarriors E’Sport,Split
