Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Semifinals,YaLLa Esports vs Team Duelist,Ascent,YaLLa Esports,7,0,2,0,10,0,2,1
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Semifinals,YaLLa Esports vs Team Duelist,Ascent,Team Duelist,10,0,2,1,7,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Semifinals,YaLLa Esports vs Team Duelist,Haven,YaLLa Esports,5,0,1,0,10,2,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Semifinals,YaLLa Esports vs Team Duelist,Haven,Team Duelist,10,2,1,0,5,0,1,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,HardStuck vs Cairo City G'zzz,Ascent,HardStuck,6,1,1,1,6,2,4,1
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,HardStuck vs Cairo City G'zzz,Ascent,Cairo City G'zzz,6,2,4,1,6,1,1,1
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,HardStuck vs Cairo City G'zzz,Bind,HardStuck,2,1,3,0,9,1,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,HardStuck vs Cairo City G'zzz,Bind,Cairo City G'zzz,9,1,3,0,2,1,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,NASR Esports vs FreeAgentz,Haven,NASR Esports,11,0,2,0,0,0,5,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,NASR Esports vs FreeAgentz,Haven,FreeAgentz,0,0,5,0,11,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,NASR Esports vs FreeAgentz,Ascent,NASR Esports,8,1,4,0,6,0,4,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Semifinals,NASR Esports vs FreeAgentz,Ascent,FreeAgentz,6,0,4,0,8,1,4,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,Fox Gaming vs Invaders,Haven,Fox Gaming,13,0,0,0,1,0,3,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,Fox Gaming vs Invaders,Haven,Invaders,1,0,3,0,13,0,0,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,Fox Gaming vs Invaders,Bind,Fox Gaming,11,0,2,0,9,0,2,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,Fox Gaming vs Invaders,Bind,Invaders,9,0,2,0,11,0,2,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,gucciGANG vs E9Sports,Split,gucciGANG,12,0,1,0,5,1,1,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,gucciGANG vs E9Sports,Split,E9Sports,5,1,1,0,12,0,1,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,gucciGANG vs E9Sports,Ascent,gucciGANG,6,0,4,0,9,2,2,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,gucciGANG vs E9Sports,Ascent,E9Sports,9,2,2,0,6,0,4,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,gucciGANG vs E9Sports,Haven,gucciGANG,9,0,4,0,7,0,1,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Semifinals,gucciGANG vs E9Sports,Haven,E9Sports,7,0,1,0,9,0,4,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,Flashpoint vs ETERNALS,Ascent,Flashpoint,10,0,3,0,8,1,1,1
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,Flashpoint vs ETERNALS,Ascent,ETERNALS,8,1,1,1,10,0,3,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,Flashpoint vs ETERNALS,Icebox,Flashpoint,7,1,5,0,4,1,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,Flashpoint vs ETERNALS,Icebox,ETERNALS,4,1,1,0,7,1,5,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,the bridge vs New Genesis Esports,Ascent,the bridge,11,0,2,0,5,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,the bridge vs New Genesis Esports,Ascent,New Genesis Esports,5,0,2,0,11,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,the bridge vs New Genesis Esports,Bind,the bridge,12,0,1,0,5,0,3,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 1,the bridge vs New Genesis Esports,Bind,New Genesis Esports,5,0,3,0,12,0,1,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Baited vs B13,Ascent,Baited,4,0,4,0,11,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Baited vs B13,Ascent,B13,11,0,2,0,4,0,4,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Baited vs B13,Haven,Baited,8,0,5,0,6,0,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Baited vs B13,Haven,B13,6,0,3,0,8,0,5,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Baited vs B13,Bind,Baited,2,0,3,1,9,0,4,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Baited vs B13,Bind,B13,9,0,4,0,2,0,3,1
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Anubis Gaming vs Dark Tempest,Ascent,Anubis Gaming,11,2,0,0,0,0,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Anubis Gaming vs Dark Tempest,Ascent,Dark Tempest,0,0,0,0,11,2,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Anubis Gaming vs Dark Tempest,Bind,Anubis Gaming,10,0,3,0,2,0,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 1,Anubis Gaming vs Dark Tempest,Bind,Dark Tempest,2,0,0,0,10,0,3,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,Alterfox Esports vs Exality,Ascent,Alterfox Esports,0,0,1,0,12,1,0,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,Alterfox Esports vs Exality,Ascent,Exality,12,1,0,0,0,0,1,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,Alterfox Esports vs Exality,Haven,Alterfox Esports,2,0,0,0,9,0,4,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,Alterfox Esports vs Exality,Haven,Exality,9,0,4,0,2,0,0,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,ONE SHOT Esports vs Team Lightning,Bind,ONE SHOT Esports,2,1,0,0,10,1,0,2
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,ONE SHOT Esports vs Team Lightning,Bind,Team Lightning,10,1,0,2,2,1,0,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,ONE SHOT Esports vs Team Lightning,Ascent,ONE SHOT Esports,10,0,3,0,8,0,0,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,ONE SHOT Esports vs Team Lightning,Ascent,Team Lightning,8,0,0,0,10,0,3,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,ONE SHOT Esports vs Team Lightning,Haven,ONE SHOT Esports,4,0,2,1,10,0,2,1
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 1,ONE SHOT Esports vs Team Lightning,Haven,Team Lightning,10,0,2,1,4,0,2,1
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,YaLLa Esports vs Flashpoint,Ascent,YaLLa Esports,11,2,0,0,0,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,YaLLa Esports vs Flashpoint,Ascent,Flashpoint,0,0,2,0,11,2,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,YaLLa Esports vs Flashpoint,Icebox,YaLLa Esports,12,0,1,0,3,1,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,YaLLa Esports vs Flashpoint,Icebox,Flashpoint,3,1,1,0,12,0,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,el bdoon vs the bridge,Ascent,el bdoon,12,0,1,0,2,0,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,el bdoon vs the bridge,Ascent,the bridge,2,0,1,0,12,0,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,el bdoon vs the bridge,Bind,el bdoon,11,0,2,0,3,0,3,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 2,el bdoon vs the bridge,Bind,the bridge,3,0,3,0,11,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,FreeAgentz vs B13,Haven,FreeAgentz,12,1,0,0,1,0,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,FreeAgentz vs B13,Haven,B13,1,0,0,0,12,1,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,FreeAgentz vs B13,Ascent,FreeAgentz,6,1,6,0,9,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,FreeAgentz vs B13,Ascent,B13,9,0,2,0,6,1,6,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,HardStuck vs Anubis Gaming,Bind,HardStuck,3,0,1,0,8,1,4,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,HardStuck vs Anubis Gaming,Bind,Anubis Gaming,8,1,4,0,3,0,1,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,HardStuck vs Anubis Gaming,Ascent,HardStuck,0,0,0,0,12,1,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 2,HardStuck vs Anubis Gaming,Ascent,Anubis Gaming,12,1,0,0,0,0,0,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,E9Sports vs Exality,Ascent,E9Sports,11,0,2,0,5,0,6,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,E9Sports vs Exality,Ascent,Exality,5,0,6,0,11,0,2,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,E9Sports vs Exality,Bind,E9Sports,9,0,4,0,1,1,1,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,E9Sports vs Exality,Bind,Exality,1,1,1,0,9,0,4,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,Invaders vs Team Lightning,Haven,Invaders,8,1,5,0,12,0,4,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,Invaders vs Team Lightning,Haven,Team Lightning,12,0,4,0,8,1,5,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,Invaders vs Team Lightning,Bind,Invaders,1,0,0,0,12,0,1,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 2,Invaders vs Team Lightning,Bind,Team Lightning,12,0,1,0,1,0,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 3,FreeAgentz vs Anubis Gaming,Icebox,FreeAgentz,2,0,2,0,9,1,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 3,FreeAgentz vs Anubis Gaming,Icebox,Anubis Gaming,9,1,3,0,2,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 3,FreeAgentz vs Anubis Gaming,Ascent,FreeAgentz,3,1,2,1,9,0,2,2
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Round 3,FreeAgentz vs Anubis Gaming,Ascent,Anubis Gaming,9,0,2,2,3,1,2,1
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 3,YaLLa Esports vs el bdoon,Split,YaLLa Esports,10,0,2,1,5,0,3,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 3,YaLLa Esports vs el bdoon,Split,el bdoon,5,0,3,0,10,0,2,1
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 3,YaLLa Esports vs el bdoon,Ascent,YaLLa Esports,10,0,3,0,3,1,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Round 3,YaLLa Esports vs el bdoon,Ascent,el bdoon,3,1,2,0,10,0,3,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 3,E9Sports vs Team Lightning,Ascent,E9Sports,6,0,2,0,9,0,3,1
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 3,E9Sports vs Team Lightning,Ascent,Team Lightning,9,0,3,1,6,0,2,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 3,E9Sports vs Team Lightning,Bind,E9Sports,3,0,2,0,12,1,0,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Round 3,E9Sports vs Team Lightning,Bind,Team Lightning,12,1,0,0,3,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Final,Olympus vs Team Duelist,Bind,Olympus,5,1,2,0,11,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Final,Olympus vs Team Duelist,Bind,Team Duelist,11,0,2,0,5,1,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Final,Olympus vs Team Duelist,Haven,Olympus,1,0,0,0,13,0,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Upper Bracket Final,Olympus vs Team Duelist,Haven,Team Duelist,13,0,0,0,1,0,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Finals,Cairo City G'zzz vs NASR Esports,Ascent,Cairo City G'zzz,5,0,2,0,10,1,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Finals,Cairo City G'zzz vs NASR Esports,Ascent,NASR Esports,10,1,2,0,5,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Finals,Cairo City G'zzz vs NASR Esports,Split,Cairo City G'zzz,2,0,1,0,12,1,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Upper Bracket Finals,Cairo City G'zzz vs NASR Esports,Split,NASR Esports,12,1,0,0,2,0,1,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Finals,Fox Gaming vs gucciGANG,Haven,Fox Gaming,7,1,5,0,4,1,4,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Finals,Fox Gaming vs gucciGANG,Haven,gucciGANG,4,1,4,0,7,1,5,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Finals,Fox Gaming vs gucciGANG,Icebox,Fox Gaming,11,0,2,0,5,1,2,0
Strike Arabia Championship: Season 1,North Africa,Upper Bracket Finals,Fox Gaming vs gucciGANG,Icebox,gucciGANG,5,1,2,0,11,0,2,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Final,Olympus vs YaLLa Esports,Split,Olympus,4,0,0,0,12,0,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Final,Olympus vs YaLLa Esports,Split,YaLLa Esports,12,0,1,0,4,0,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Final,Olympus vs YaLLa Esports,Icebox,Olympus,7,0,2,0,13,0,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Lower Bracket Final,Olympus vs YaLLa Esports,Icebox,YaLLa Esports,13,0,0,0,7,0,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Final,Cairo City G'zzz vs Anubis Gaming,Ascent,Cairo City G'zzz,5,0,0,0,9,0,4,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Final,Cairo City G'zzz vs Anubis Gaming,Ascent,Anubis Gaming,9,0,4,0,5,0,0,0
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Final,Cairo City G'zzz vs Anubis Gaming,Bind,Cairo City G'zzz,7,0,2,0,5,2,3,3
Strike Arabia Championship: Season 1,Levant and Egypt,Lower Bracket Final,Cairo City G'zzz vs Anubis Gaming,Bind,Anubis Gaming,5,2,3,3,7,0,2,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Final,gucciGANG vs Team Lightning,Haven,gucciGANG,5,1,5,1,7,2,5,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Final,gucciGANG vs Team Lightning,Haven,Team Lightning,7,2,5,0,5,1,5,1
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Final,gucciGANG vs Team Lightning,Ascent,gucciGANG,2,0,1,0,10,1,2,0
Strike Arabia Championship: Season 1,North Africa,Lower Bracket Final,gucciGANG vs Team Lightning,Ascent,Team Lightning,10,1,2,0,2,0,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Haven,Team Duelist,11,1,1,0,1,0,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Haven,YaLLa Esports,1,0,0,0,11,1,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Split,Team Duelist,9,0,4,0,5,0,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Split,YaLLa Esports,5,0,0,0,9,0,4,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Bind,Team Duelist,3,1,0,0,10,0,3,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Bind,YaLLa Esports,10,0,3,0,3,1,0,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Icebox,Team Duelist,8,0,5,0,7,0,1,0
Strike Arabia Championship: Season 1,GCC and Iraq,Grand Finals,Team Duelist vs YaLLa Esports,Icebox,YaLLa Esports,7,0,1,0,8,0,5,0
Strike Arabia Championship: Season 1,Levant and Egypt,Grand Finals,NASR Esports vs Anubis Gaming,Haven,NASR Esports,10,1,2,0,4,2,4,1
Strike Arabia Championship: Season 1,Levant and Egypt,Grand Finals,NASR Esports vs Anubis Gaming,Haven,Anubis Gaming,4,2,4,1,10,1,2,0
Strike Arabia Championship: Season 1,Levant and Egypt,Grand Finals,NASR Esports vs Anubis Gaming,Bind,NASR Esports,8,2,3,0,5,2,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Grand Finals,NASR Esports vs Anubis Gaming,Bind,Anubis Gaming,5,2,3,0,8,2,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Grand Finals,NASR Esports vs Anubis Gaming,Ascent,NASR Esports,11,1,1,0,2,0,3,0
Strike Arabia Championship: Season 1,Levant and Egypt,Grand Finals,NASR Esports vs Anubis Gaming,Ascent,Anubis Gaming,2,0,3,0,11,1,1,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Bind,Fox Gaming,12,1,0,0,11,1,3,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Bind,Team Lightning,11,1,3,0,12,1,0,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Ascent,Fox Gaming,9,1,3,0,4,1,1,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Ascent,Team Lightning,4,1,1,0,9,1,3,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Haven,Fox Gaming,11,0,2,0,1,0,1,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Haven,Team Lightning,1,0,1,0,11,0,2,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Icebox,Fox Gaming,11,1,6,0,9,0,7,0
Strike Arabia Championship: Season 1,North Africa,Grand Finals,Fox Gaming vs Team Lightning,Icebox,Team Lightning,9,0,7,0,11,1,6,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,paiN Gaming vs Memelanders,Ascent,paiN Gaming,9,1,2,1,6,1,4,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,paiN Gaming vs Memelanders,Ascent,Memelanders,6,1,4,0,9,1,2,1
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,paiN Gaming vs Memelanders,Bind,paiN Gaming,2,0,0,0,7,0,6,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,paiN Gaming vs Memelanders,Bind,Memelanders,7,0,6,0,2,0,0,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,paiN Gaming vs Memelanders,Haven,paiN Gaming,6,1,6,0,3,2,1,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,paiN Gaming vs Memelanders,Haven,Memelanders,3,2,1,0,6,1,6,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,DELIRAWOW vs Stars Horizon,Ascent,DELIRAWOW,5,2,5,0,9,1,4,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,DELIRAWOW vs Stars Horizon,Ascent,Stars Horizon,9,1,4,0,5,2,5,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,DELIRAWOW vs Stars Horizon,Split,DELIRAWOW,6,4,1,0,11,0,2,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,DELIRAWOW vs Stars Horizon,Split,Stars Horizon,11,0,2,0,6,4,1,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,RATAO vs EndGame,Icebox,RATAO,6,1,4,0,13,0,0,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,RATAO vs EndGame,Icebox,EndGame,13,0,0,0,6,1,4,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,RATAO vs EndGame,Ascent,RATAO,7,0,3,0,10,0,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,RATAO vs EndGame,Ascent,EndGame,10,0,3,0,7,0,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,mato30eperco vs Black Dragons,Ascent,mato30eperco,5,1,3,0,8,1,3,1
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,mato30eperco vs Black Dragons,Ascent,Black Dragons,8,1,3,1,5,1,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,mato30eperco vs Black Dragons,Split,mato30eperco,6,0,1,0,7,1,2,3
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,mato30eperco vs Black Dragons,Split,Black Dragons,7,1,2,3,6,0,1,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Vorax vs Susheria Katojin,Bind,Vorax,10,1,3,0,9,1,1,1
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Vorax vs Susheria Katojin,Bind,Susheria Katojin,9,1,1,1,10,1,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Vorax vs Susheria Katojin,Haven,Vorax,11,0,2,0,5,0,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Vorax vs Susheria Katojin,Haven,Susheria Katojin,5,0,3,0,11,0,2,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,HIGHPOWER vs B4 Esports,Haven,HIGHPOWER,3,0,0,0,10,2,1,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,HIGHPOWER vs B4 Esports,Haven,B4 Esports,10,2,1,0,3,0,0,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,HIGHPOWER vs B4 Esports,Ascent,HIGHPOWER,7,3,4,1,8,3,2,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,HIGHPOWER vs B4 Esports,Ascent,B4 Esports,8,3,2,0,7,3,4,1
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,HIGHPOWER vs B4 Esports,Icebox,HIGHPOWER,8,1,4,0,6,0,5,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,HIGHPOWER vs B4 Esports,Icebox,B4 Esports,6,0,5,0,8,1,4,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Imperial Esports vs Vammo E-Sports,Bind,Imperial Esports,10,0,2,1,4,1,0,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Imperial Esports vs Vammo E-Sports,Bind,Vammo E-Sports,4,1,0,0,10,0,2,1
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Imperial Esports vs Vammo E-Sports,Icebox,Imperial Esports,10,1,2,0,3,1,0,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Imperial Esports vs Vammo E-Sports,Icebox,Vammo E-Sports,3,1,0,0,10,1,2,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Keyd Stars vs Kikados da Galaxy Carrots,Bind,Keyd Stars,6,1,1,0,10,0,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Keyd Stars vs Kikados da Galaxy Carrots,Bind,Kikados da Galaxy Carrots,10,0,3,0,6,1,1,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Keyd Stars vs Kikados da Galaxy Carrots,Ascent,Keyd Stars,11,0,2,0,4,0,0,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Keyd Stars vs Kikados da Galaxy Carrots,Ascent,Kikados da Galaxy Carrots,4,0,0,0,11,0,2,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Keyd Stars vs Kikados da Galaxy Carrots,Split,Keyd Stars,8,0,2,0,10,0,3,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Round of 16,Keyd Stars vs Kikados da Galaxy Carrots,Split,Kikados da Galaxy Carrots,10,0,3,0,8,0,2,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Quarterfinals,EndGame vs Black Dragons,Haven,EndGame,7,2,4,0,4,1,5,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Quarterfinals,EndGame vs Black Dragons,Haven,Black Dragons,4,1,5,0,7,2,4,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Quarterfinals,EndGame vs Black Dragons,Ascent,EndGame,4,2,4,0,9,1,2,1
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Quarterfinals,EndGame vs Black Dragons,Ascent,Black Dragons,9,1,2,1,4,2,4,0
Champions Tour Brazil Stage 2: Challengers 3,Open Qualifier #3,Quarterfinals,EndGame vs Black Dragons,Split,EndGame,6,1,1,0,11,0,2,0
