Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group A,Feeling vs FENNEL,FENNEL,pick,Haven
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,SETOUCHI ENLIFE vs REJECT,SETOUCHI ENLIFE,pick,Icebox
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,SETOUCHI ENLIFE vs REJECT,REJECT,pick,Haven
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,Storks Phalanx vs Insomnia,Storks Phalanx,pick,Ascent
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,Storks Phalanx vs Insomnia,Insomnia,pick,Haven
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,SETOUCHI ENLIFE vs Storks Phalanx,Storks Phalanx,pick,Icebox
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,SETOUCHI ENLIFE vs Storks Phalanx,SETOUCHI ENLIFE,pick,Ascent
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,SETOUCHI ENLIFE vs Insomnia,Insomnia,pick,Icebox
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,SETOUCHI ENLIFE vs Insomnia,SETOUCHI ENLIFE,pick,Ascent
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,REJECT vs Storks Phalanx,Storks Phalanx,pick,Breeze
Champions Tour Japan Stage 3: Challengers 2,Main Event,Group B,REJECT vs Storks Phalanx,REJECT,pick,Icebox
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (A),Stars Horizon vs SLICK,SLICK,pick,Haven
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (A),Stars Horizon vs SLICK,Stars Horizon,pick,Bind
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Elimination (A),Stars Horizon vs SLICK,SLICK,pick,Split
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,Team Vikings,ban,Breeze
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,FURIA,ban,Split
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,Team Vikings,pick,Bind
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,FURIA,pick,Haven
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (A),Team Vikings vs FURIA,Team Vikings,pick,Icebox
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Sharks Esports,ban,Haven
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Gamelanders Blue,ban,Split
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Gamelanders Blue,pick,Bind
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Sharks Esports,pick,Ascent
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Winner's (B),Sharks Esports vs Gamelanders Blue,Gamelanders Blue,pick,Icebox
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,FURIA,ban,Breeze
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,SLICK,ban,Split
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,FURIA,pick,Bind
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,SLICK,pick,Haven
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (A),FURIA vs SLICK,FURIA,pick,Ascent
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,Sharks Esports,ban,Breeze
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,NOORG2.0,ban,Haven
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,Sharks Esports,pick,Ascent
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,NOORG2.0,pick,Bind
Champions Tour Brazil Stage 3: Challengers 1,Main Event,Decider (B),Sharks Esports vs NOORG2.0,Sharks Esports,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 64,Envy vs Carpe Noctem,Carpe Noctem,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 64,Envy vs Carpe Noctem,Envy,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 64,Envy vs Carpe Noctem,Envy,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 64,Envy vs Carpe Noctem,Carpe Noctem,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 64,Envy vs Carpe Noctem,Envy,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs DarkZero Esports,FaZe Clan,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs DarkZero Esports,DarkZero Esports,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs DarkZero Esports,FaZe Clan,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs DarkZero Esports,DarkZero Esports,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,FaZe Clan vs DarkZero Esports,FaZe Clan,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,TSM vs Noble,TSM,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,TSM vs Noble,Noble,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,TSM vs Noble,TSM,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,TSM vs Noble,Noble,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,TSM vs Noble,TSM,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Sentinels vs Evil Geniuses,Evil Geniuses,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Sentinels vs Evil Geniuses,Sentinels,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Sentinels vs Evil Geniuses,Evil Geniuses,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Sentinels vs Evil Geniuses,Sentinels,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Sentinels vs Evil Geniuses,Evil Geniuses,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Soniqs vs Renegades,Soniqs,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Soniqs vs Renegades,Renegades,ban,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Soniqs vs Renegades,Soniqs,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Soniqs vs Renegades,Renegades,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Soniqs vs Renegades,Soniqs,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,T1 vs Ghost Gaming,T1,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,T1 vs Ghost Gaming,Ghost Gaming,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,T1 vs Ghost Gaming,T1,pick,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,T1 vs Ghost Gaming,Ghost Gaming,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,T1 vs Ghost Gaming,T1,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs SoaR,100 Thieves,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs SoaR,SoaR,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs SoaR,100 Thieves,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs SoaR,SoaR,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,100 Thieves vs SoaR,100 Thieves,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Gen.G vs Knights,Gen.G,ban,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Gen.G vs Knights,Knights,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Gen.G vs Knights,Gen.G,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Gen.G vs Knights,Knights,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Gen.G vs Knights,Gen.G,pick,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs VIRTUOSO,VIRTUOSO,ban,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs VIRTUOSO,NRG Esports,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs VIRTUOSO,VIRTUOSO,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs VIRTUOSO,NRG Esports,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,NRG Esports vs VIRTUOSO,VIRTUOSO,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Immortals vs Pioneers,Immortals,ban,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Immortals vs Pioneers,Pioneers,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Immortals vs Pioneers,Immortals,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Immortals vs Pioneers,Pioneers,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 32,Immortals vs Pioneers,Immortals,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Soniqs,Soniqs,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Soniqs,Sentinels,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Soniqs,Soniqs,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Soniqs,Sentinels,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Sentinels vs Soniqs,Soniqs,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,XSET vs DarkZero Esports,XSET,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,XSET vs DarkZero Esports,DarkZero Esports,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,XSET vs DarkZero Esports,XSET,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,XSET vs DarkZero Esports,DarkZero Esports,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,XSET vs DarkZero Esports,XSET,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Envy vs T1,Envy,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Envy vs T1,T1,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Envy vs T1,Envy,pick,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Envy vs T1,T1,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Envy vs T1,Envy,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs Noble,100 Thieves,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs Noble,Noble,ban,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs Noble,100 Thieves,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs Noble,Noble,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,100 Thieves vs Noble,100 Thieves,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Version1 vs Luminosity,Version1,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Version1 vs Luminosity,Luminosity,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Version1 vs Luminosity,Version1,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Version1 vs Luminosity,Luminosity,pick,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Version1 vs Luminosity,Version1,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Andbox vs Gen.G,Andbox,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Andbox vs Gen.G,Gen.G,ban,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Andbox vs Gen.G,Andbox,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Andbox vs Gen.G,Gen.G,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Andbox vs Gen.G,Andbox,pick,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Cloud9 vs Rise,Cloud9,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Cloud9 vs Rise,Rise,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Cloud9 vs Rise,Cloud9,pick,Split
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Cloud9 vs Rise,Rise,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,Cloud9 vs Rise,Cloud9,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,VIRTUOSO vs Pioneers,VIRTUOSO,ban,Haven
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,VIRTUOSO vs Pioneers,Pioneers,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,VIRTUOSO vs Pioneers,VIRTUOSO,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,VIRTUOSO vs Pioneers,Pioneers,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Open Qualifier,Round of 16,VIRTUOSO vs Pioneers,VIRTUOSO,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Version1 vs 100 Thieves,Version1,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Version1 vs 100 Thieves,100 Thieves,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Version1 vs 100 Thieves,Version1,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Version1 vs 100 Thieves,100 Thieves,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Version1 vs 100 Thieves,Version1,pick,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Envy vs Pioneers,Envy,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Envy vs Pioneers,Pioneers,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Envy vs Pioneers,Envy,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Envy vs Pioneers,Pioneers,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Envy vs Pioneers,Envy,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,XSET vs Rise,XSET,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,XSET vs Rise,Rise,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,XSET vs Rise,XSET,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,XSET vs Rise,Rise,pick,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,XSET vs Rise,XSET,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Sentinels vs Gen.G,Sentinels,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Sentinels vs Gen.G,Gen.G,ban,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Sentinels vs Gen.G,Sentinels,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Sentinels vs Gen.G,Gen.G,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Quarterfinals,Sentinels vs Gen.G,Sentinels,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Version1 vs Pioneers,Version1,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Version1 vs Pioneers,Pioneers,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Version1 vs Pioneers,Version1,pick,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Version1 vs Pioneers,Pioneers,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Version1 vs Pioneers,Version1,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Rise vs Gen.G,Rise,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Rise vs Gen.G,Gen.G,ban,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Rise vs Gen.G,Rise,pick,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Rise vs Gen.G,Gen.G,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 1,Rise vs Gen.G,Rise,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,100 Thieves vs Envy,Envy,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,100 Thieves vs Envy,100 Thieves,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,100 Thieves vs Envy,Envy,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,100 Thieves vs Envy,100 Thieves,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,100 Thieves vs Envy,Envy,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,XSET vs Sentinels,Sentinels,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,XSET vs Sentinels,XSET,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,XSET vs Sentinels,Sentinels,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,XSET vs Sentinels,XSET,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Semifinals,XSET vs Sentinels,Sentinels,pick,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Envy vs Gen.G,Envy,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Envy vs Gen.G,Gen.G,ban,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Envy vs Gen.G,Envy,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Envy vs Gen.G,Gen.G,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Envy vs Gen.G,Envy,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Sentinels vs Pioneers,Sentinels,ban,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Sentinels vs Pioneers,Pioneers,ban,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Sentinels vs Pioneers,Sentinels,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Sentinels vs Pioneers,Pioneers,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 2,Sentinels vs Pioneers,Sentinels,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Final,100 Thieves vs XSET,100 Thieves,ban,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Final,100 Thieves vs XSET,XSET,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Final,100 Thieves vs XSET,100 Thieves,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Final,100 Thieves vs XSET,XSET,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Upper Final,100 Thieves vs XSET,100 Thieves,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 3,Sentinels vs Envy,Sentinels,ban,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 3,Sentinels vs Envy,Envy,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 3,Sentinels vs Envy,Sentinels,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 3,Sentinels vs Envy,Envy,pick,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Round 3,Sentinels vs Envy,Sentinels,pick,Split
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Final,100 Thieves vs Sentinels,100 Thieves,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Final,100 Thieves vs Sentinels,Sentinels,ban,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Final,100 Thieves vs Sentinels,100 Thieves,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Final,100 Thieves vs Sentinels,Sentinels,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Lower Final,100 Thieves vs Sentinels,100 Thieves,pick,Ascent
Champions Tour North America Stage 3: Challengers 1,Main Event,Grand Final,XSET vs Sentinels,XSET,ban,Bind
Champions Tour North America Stage 3: Challengers 1,Main Event,Grand Final,XSET vs Sentinels,Sentinels,pick,Haven
Champions Tour North America Stage 3: Challengers 1,Main Event,Grand Final,XSET vs Sentinels,XSET,pick,Breeze
Champions Tour North America Stage 3: Challengers 1,Main Event,Grand Final,XSET vs Sentinels,Sentinels,pick,Icebox
Champions Tour North America Stage 3: Challengers 1,Main Event,Grand Final,XSET vs Sentinels,XSET,pick,Ascent
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Vitality vs G2 Esports,G2 Esports,ban,Split
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Vitality vs G2 Esports,Team Vitality,ban,Haven
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Vitality vs G2 Esports,G2 Esports,pick,Breeze
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Vitality vs G2 Esports,Team Vitality,pick,Icebox
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Vitality vs G2 Esports,G2 Esports,pick,Ascent
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team BDS vs Rix.GG Thunder,Team BDS,ban,Breeze
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team BDS vs Rix.GG Thunder,Rix.GG Thunder,ban,Icebox
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team BDS vs Rix.GG Thunder,Team BDS,pick,Bind
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team BDS vs Rix.GG Thunder,Rix.GG Thunder,pick,Ascent
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team BDS vs Rix.GG Thunder,Team BDS,pick,Haven
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Guild Esports vs FunPlus Phoenix,Guild Esports,ban,Breeze
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Guild Esports vs FunPlus Phoenix,FunPlus Phoenix,ban,Haven
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Guild Esports vs FunPlus Phoenix,Guild Esports,pick,Icebox
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Guild Esports vs FunPlus Phoenix,FunPlus Phoenix,pick,Bind
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Guild Esports vs FunPlus Phoenix,Guild Esports,pick,Split
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team BDS vs Acend,Acend,ban,Split
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team BDS vs Acend,Team BDS,ban,Breeze
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team BDS vs Acend,Acend,pick,Icebox
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team BDS vs Acend,Team BDS,pick,Haven
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team BDS vs Acend,Acend,pick,Bind
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Alliance vs Team Liquid,Team Liquid,ban,Icebox
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Alliance vs Team Liquid,Alliance,ban,Split
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Alliance vs Team Liquid,Team Liquid,pick,Ascent
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Alliance vs Team Liquid,Alliance,pick,Breeze
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Alliance vs Team Liquid,Team Liquid,pick,Haven
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,G2 Esports vs FNATIC,FNATIC,ban,Ascent
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,G2 Esports vs FNATIC,G2 Esports,ban,Breeze
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,G2 Esports vs FNATIC,FNATIC,pick,Bind
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,G2 Esports vs FNATIC,G2 Esports,pick,Haven
Champions Tour Europe Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,G2 Esports vs FNATIC,FNATIC,pick,Icebox
