Tournament,Stage,Match Type,Match Name,Map
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 4,Habibi vs V1XON Rising,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 4,Habibi vs V1XON Rising,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 4,Dei Macha vs Bad Belugaz,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 4,Dei Macha vs Bad Belugaz,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 4,Aestrial Esports vs Crow Esports,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 4,Aestrial Esports vs Crow Esports,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,Thousand Dollar Wallet vs no.men,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,Thousand Dollar Wallet vs no.men,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,The Mongs vs JustLose,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,The Mongs vs JustLose,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,SANKAI vs Habibi,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,SANKAI vs Habibi,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,Bad Belugaz vs Crow Esports,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 5,Bad Belugaz vs Crow Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Word.exe vs no.men,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Word.exe vs no.men,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Word.exe vs no.men,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,DeoVolente vs JustLose,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,DeoVolente vs JustLose,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,DeoVolente vs JustLose,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Blitz Esports vs Habibi,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Blitz Esports vs Habibi,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Madness Esports vs Bad Belugaz,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 6,Madness Esports vs Bad Belugaz,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 7,no.men vs JustLose,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 7,no.men vs JustLose,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 7,Blitz Esports vs Madness Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 7,Blitz Esports vs Madness Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 7,Blitz Esports vs Madness Esports,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 8,KPMOONIIBLM9 vs JustLose,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 8,KPMOONIIBLM9 vs JustLose,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 8,FATAL vs Blitz Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Open Qualifier (Elimination),Lower Round 8,FATAL vs Blitz Esports,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,Galaxy Esports vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,Galaxy Esports vs Blitz Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,Galaxy Esports vs Blitz Esports,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,LaZe vs KPMOONIIBLM9,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,LaZe vs KPMOONIIBLM9,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,LaZe vs KPMOONIIBLM9,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,BLEED vs Todak,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 1,BLEED vs Todak,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,Paper Rex vs LaZe,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,Paper Rex vs LaZe,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,BLEED vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,BLEED vs Blitz Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,Galaxy Esports vs Avium Esports,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,Galaxy Esports vs Avium Esports,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 2,Galaxy Esports vs Avium Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Avium Esports vs Todak,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Avium Esports vs Todak,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Galaxy Esports vs LaZe,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Galaxy Esports vs LaZe,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Galaxy Esports vs LaZe,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Paper Rex vs BLEED,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Paper Rex vs BLEED,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,Paper Rex vs BLEED,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,KPMOONIIBLM9 vs Blitz Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 3,KPMOONIIBLM9 vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,Paper Rex vs Galaxy Esports,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,Paper Rex vs Galaxy Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,BLEED vs LaZe,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,BLEED vs LaZe,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,Avium Esports vs Blitz Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,Avium Esports vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,Todak vs KPMOONIIBLM9,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 4,Todak vs KPMOONIIBLM9,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Todak vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Todak vs Blitz Esports,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Todak vs Blitz Esports,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Paper Rex vs Avium Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Paper Rex vs Avium Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Galaxy Esports vs KPMOONIIBLM9,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Galaxy Esports vs KPMOONIIBLM9,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 5,Galaxy Esports vs KPMOONIIBLM9,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,Paper Rex vs KPMOONIIBLM9,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,Paper Rex vs KPMOONIIBLM9,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,BLEED vs Avium Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,BLEED vs Avium Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,BLEED vs Avium Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,LaZe vs Todak,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,LaZe vs Todak,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,LaZe vs Todak,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,LaZe vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 6,LaZe vs Blitz Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,Paper Rex vs Todak,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,Paper Rex vs Todak,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,Avium Esports vs KPMOONIIBLM9,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,Avium Esports vs KPMOONIIBLM9,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,BLEED vs Galaxy Esports,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,BLEED vs Galaxy Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 7,BLEED vs Galaxy Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,BLEED vs KPMOONIIBLM9,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,BLEED vs KPMOONIIBLM9,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,Paper Rex vs Blitz Esports,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,Paper Rex vs Blitz Esports,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,LaZe vs Avium Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,LaZe vs Avium Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,Galaxy Esports vs Todak,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Group Stage,Day 8,Galaxy Esports vs Todak,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Round 1,BLEED vs Galaxy Esports,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Round 1,BLEED vs Galaxy Esports,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Round 1,BLEED vs Galaxy Esports,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Round 1,LaZe vs Todak,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Round 1,LaZe vs Todak,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Semifinals,Paper Rex vs No Namers,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Semifinals,Paper Rex vs No Namers,Bind
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Semifinals,BearClaw Gaming vs LaZe,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Semifinals,BearClaw Gaming vs LaZe,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 1,No Namers vs Todak,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 1,No Namers vs Todak,Breeze
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 1,BearClaw Gaming vs BLEED,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 1,BearClaw Gaming vs BLEED,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 1,BearClaw Gaming vs BLEED,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Final,Paper Rex vs LaZe,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Final,Paper Rex vs LaZe,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Upper Final,Paper Rex vs LaZe,Split
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 2,BLEED vs No Namers,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Round 2,BLEED vs No Namers,Icebox
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Final,Paper Rex vs BLEED,Ascent
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Lower Final,Paper Rex vs BLEED,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Grand Final,LaZe vs Paper Rex,Fracture
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Grand Final,LaZe vs Paper Rex,Haven
Champions Tour Malaysia & Singapore Stage 2: Challengers,Playoffs,Grand Final,LaZe vs Paper Rex,Ascent
Oceania Tour: Stage 2,Open Qualifier,Round of 16,East LA vs WithYouWithMe,Fracture
Oceania Tour: Stage 2,Open Qualifier,Round of 16,East LA vs WithYouWithMe,Ascent
Oceania Tour: Stage 2,Open Qualifier,Round of 16,KRAKEN ESC vs Funcrew,Split
Oceania Tour: Stage 2,Open Qualifier,Round of 16,KRAKEN ESC vs Funcrew,Icebox
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Polarity vs HONEY BADGERS,Ascent
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Polarity vs HONEY BADGERS,Haven
Oceania Tour: Stage 2,Open Qualifier,Round of 16,BOBO vs Trident Esports,Haven
Oceania Tour: Stage 2,Open Qualifier,Round of 16,BOBO vs Trident Esports,Fracture
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Iconic vs Gungahlin Warriors,Haven
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Iconic vs Gungahlin Warriors,Ascent
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Iconic vs Gungahlin Warriors,Split
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Bonkers vs GSL.,Bind
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Bonkers vs GSL.,Haven
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Mindfreak vs Salt n Pepper,Ascent
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Mindfreak vs Salt n Pepper,Bind
Oceania Tour: Stage 2,Open Qualifier,Round of 16,Mindfreak vs Salt n Pepper,Haven
Oceania Tour: Stage 2,Open Qualifier,Round of 16,SamPhamFanClub vs Catgirls,Breeze
Oceania Tour: Stage 2,Open Qualifier,Round of 16,SamPhamFanClub vs Catgirls,Icebox
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Mindfreak vs WithYouWithMe,Ascent
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Mindfreak vs WithYouWithMe,Bind
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Bonkers vs Catgirls,Ascent
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Bonkers vs Catgirls,Bind
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Iconic vs HONEY BADGERS,Ascent
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Iconic vs HONEY BADGERS,Haven
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,Iconic vs HONEY BADGERS,Icebox
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,BOBO vs Funcrew,Haven
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,BOBO vs Funcrew,Breeze
Oceania Tour: Stage 2,Open Qualifier,Quarterfinals,BOBO vs Funcrew,Split
Oceania Tour: Stage 2,Open Qualifier,Semifinals,Mindfreak vs Catgirls,Breeze
Oceania Tour: Stage 2,Open Qualifier,Semifinals,Mindfreak vs Catgirls,Haven
Oceania Tour: Stage 2,Open Qualifier,Semifinals,Mindfreak vs Catgirls,Ascent
Oceania Tour: Stage 2,Open Qualifier,Semifinals,HONEY BADGERS vs BOBO,Haven
Oceania Tour: Stage 2,Open Qualifier,Semifinals,HONEY BADGERS vs BOBO,Bind
Oceania Tour: Stage 2,Open Qualifier,Semifinals,HONEY BADGERS vs BOBO,Fracture
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Semifinals,WithYouWithMe vs Bonkers,Haven
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Semifinals,WithYouWithMe vs Bonkers,Split
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Semifinals,Iconic vs Funcrew,Haven
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Semifinals,Iconic vs Funcrew,Icebox
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Final,Bonkers vs Iconic,Haven
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Final,Bonkers vs Iconic,Bind
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Final,Bonkers vs Iconic,Split
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Bronze Match,WithYouWithMe vs Funcrew,Icebox
Oceania Tour: Stage 2,Open Qualifier,Lower Bracket Bronze Match,WithYouWithMe vs Funcrew,Fracture
Oceania Tour: Stage 2,Group Stage,Week 1,Catgirls vs HONEY BADGERS,Ascent
Oceania Tour: Stage 2,Group Stage,Week 1,Catgirls vs HONEY BADGERS,Fracture
Oceania Tour: Stage 2,Group Stage,Week 1,Funcrew vs ORDER,Breeze
Oceania Tour: Stage 2,Group Stage,Week 1,Funcrew vs ORDER,Icebox
Oceania Tour: Stage 2,Group Stage,Week 1,Funcrew vs ORDER,Bind
Oceania Tour: Stage 2,Group Stage,Week 1,REIGN vs BOBO,Haven
Oceania Tour: Stage 2,Group Stage,Week 1,REIGN vs BOBO,Bind
Oceania Tour: Stage 2,Group Stage,Week 1,REIGN vs BOBO,Icebox
Oceania Tour: Stage 2,Group Stage,Week 1,Mindfreak vs Bonkers,Bind
Oceania Tour: Stage 2,Group Stage,Week 1,Mindfreak vs Bonkers,Ascent
Oceania Tour: Stage 2,Group Stage,Week 1,BOBO vs Catgirls,Haven
Oceania Tour: Stage 2,Group Stage,Week 1,BOBO vs Catgirls,Fracture
Oceania Tour: Stage 2,Group Stage,Week 1,BOBO vs Catgirls,Icebox
Oceania Tour: Stage 2,Group Stage,Week 1,ORDER vs Mindfreak,Haven
Oceania Tour: Stage 2,Group Stage,Week 1,ORDER vs Mindfreak,Ascent
Oceania Tour: Stage 2,Group Stage,Week 2,Funcrew vs Mindfreak,Icebox
Oceania Tour: Stage 2,Group Stage,Week 2,Funcrew vs Mindfreak,Ascent
Oceania Tour: Stage 2,Group Stage,Week 2,REIGN vs Catgirls,Ascent
Oceania Tour: Stage 2,Group Stage,Week 2,REIGN vs Catgirls,Haven
Oceania Tour: Stage 2,Group Stage,Week 2,REIGN vs Catgirls,Icebox
Oceania Tour: Stage 2,Group Stage,Week 2,Bonkers vs Funcrew,Split
Oceania Tour: Stage 2,Group Stage,Week 2,Bonkers vs Funcrew,Haven
Oceania Tour: Stage 2,Group Stage,Week 2,Bonkers vs Funcrew,Ascent
Oceania Tour: Stage 2,Group Stage,Week 2,Bonkers vs ORDER,Split
Oceania Tour: Stage 2,Group Stage,Week 2,Bonkers vs ORDER,Bind
Oceania Tour: Stage 2,Group Stage,Week 2,HONEY BADGERS vs BOBO,Split
Oceania Tour: Stage 2,Group Stage,Week 2,HONEY BADGERS vs BOBO,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Funcrew vs Catgirls,Haven
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Funcrew vs Catgirls,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Bonkers vs REIGN,Bind
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Bonkers vs REIGN,Ascent
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Bonkers vs REIGN,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Mindfreak vs BOBO,Haven
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Mindfreak vs BOBO,Bind
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Quarterfinals,Mindfreak vs BOBO,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 1,HONEY BADGERS vs Funcrew,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 1,HONEY BADGERS vs Funcrew,Split
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 1,HONEY BADGERS vs Funcrew,Haven
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 1,Bonkers vs Mindfreak,Bind
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 1,Bonkers vs Mindfreak,Haven
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Semifinals,ORDER vs Catgirls,Bind
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Semifinals,ORDER vs Catgirls,Haven
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Semifinals,REIGN vs BOBO,Haven
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Semifinals,REIGN vs BOBO,Bind
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Semifinals,REIGN vs BOBO,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 2,REIGN vs Funcrew,Haven
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 2,REIGN vs Funcrew,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 2,REIGN vs Funcrew,Bind
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 2,Catgirls vs Bonkers,Ascent
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 2,Catgirls vs Bonkers,Bind
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Final,ORDER vs BOBO,Ascent
Oceania Tour: Stage 2,Regional Playoffs,Upper Bracket Final,ORDER vs BOBO,Bind
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 3,REIGN vs Bonkers,Bind
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 3,REIGN vs Bonkers,Haven
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Round 3,REIGN vs Bonkers,Ascent
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Final,BOBO vs REIGN,Bind
Oceania Tour: Stage 2,Regional Playoffs,Lower Bracket Final,BOBO vs REIGN,Ascent
Oceania Tour: Stage 2,Regional Playoffs,Grand Final,ORDER vs BOBO,Icebox
Oceania Tour: Stage 2,Regional Playoffs,Grand Final,ORDER vs BOBO,Haven
Oceania Tour: Stage 2,Regional Playoffs,Grand Final,ORDER vs BOBO,Fracture
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (A),FAV gaming vs Eldritch,Bind
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (A),FAV gaming vs Eldritch,Icebox
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (A),LAVA vs Epitaph,Haven
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (A),LAVA vs Epitaph,Bind
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (A),Rebellion Arts vs ENIGMA,Haven
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (A),Rebellion Arts vs ENIGMA,Ascent
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),NORTHEPTION vs Kaizuka,Fracture
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),NORTHEPTION vs Kaizuka,Breeze
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),SchwarzerLand vs STYLE,Split
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),SchwarzerLand vs STYLE,Bind
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),SchwarzerLand vs STYLE,Breeze
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),SCARZ vs Focus e-Sports,Ascent
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),SCARZ vs Focus e-Sports,Fracture
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),CERULEAN.EXE vs Relaxedly,Ascent
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (B),CERULEAN.EXE vs Relaxedly,Haven
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),REJECT vs Westception,Icebox
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),REJECT vs Westception,Haven
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),REJECT vs Westception,Fracture
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),SYSTEM e-Sports vs ENTER FORCE.36,Split
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),SYSTEM e-Sports vs ENTER FORCE.36,Breeze
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),Ojiichan no Kenbou Elixir vs DetonatioN FocusMe,Breeze
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),Ojiichan no Kenbou Elixir vs DetonatioN FocusMe,Fracture
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),AVALON Gaming vs Savior e-sports,Ascent
Champions Tour Japan Stage 2: Challengers Week 1,Open Qualifier,Quarterfinals (C),AVALON Gaming vs Savior e-sports,Haven
