Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Soniqs vs Cosmic Divide,Haven,Cosmic Divide,5,0,1,1,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Soniqs vs Cosmic Divide,Ascent,Soniqs,11,0,1,1,7,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Soniqs vs Cosmic Divide,Ascent,Cosmic Divide,7,0,2,0,11,0,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Pioneers vs FaZe Clan,Icebox,Pioneers,4,0,1,0,9,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Pioneers vs FaZe Clan,Icebox,FaZe Clan,9,2,2,0,4,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Pioneers vs FaZe Clan,Breeze,Pioneers,13,2,2,0,15,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Pioneers vs FaZe Clan,Breeze,FaZe Clan,15,0,0,0,13,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Pioneers vs FaZe Clan,Ascent,Pioneers,13,0,0,0,8,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Pioneers vs FaZe Clan,Ascent,FaZe Clan,8,1,1,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Complexity vs BASILISK,Split,Complexity,10,1,3,0,9,3,2,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Complexity vs BASILISK,Split,BASILISK,9,3,2,2,10,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Complexity vs BASILISK,Icebox,Complexity,8,1,3,1,6,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Complexity vs BASILISK,Icebox,BASILISK,6,1,3,0,8,1,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Complexity vs BASILISK,Bind,Complexity,4,1,0,0,9,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 2,Complexity vs BASILISK,Bind,BASILISK,9,2,2,0,4,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,TSM vs Luminosity,Split,TSM,9,1,3,0,8,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,TSM vs Luminosity,Split,Luminosity,8,1,2,0,9,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,TSM vs Luminosity,Icebox,TSM,7,1,3,0,6,2,4,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,TSM vs Luminosity,Icebox,Luminosity,6,2,4,1,7,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,TSM vs Luminosity,Bind,TSM,10,3,3,0,9,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,TSM vs Luminosity,Bind,Luminosity,9,0,5,0,10,3,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,Version1 vs Rise,Ascent,Version1,11,0,2,0,4,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,Version1 vs Rise,Ascent,Rise,4,1,0,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,Version1 vs Rise,Haven,Version1,11,1,1,0,1,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,Version1 vs Rise,Haven,Rise,1,0,3,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Andbox vs Bait Academy,Icebox,Andbox,10,1,2,0,6,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Andbox vs Bait Academy,Icebox,Bait Academy,6,1,2,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Andbox vs Bait Academy,Breeze,Andbox,3,1,1,1,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Andbox vs Bait Academy,Breeze,Bait Academy,11,0,2,0,3,1,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Andbox vs Bait Academy,Split,Andbox,7,1,0,1,10,1,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Andbox vs Bait Academy,Split,Bait Academy,10,1,1,1,7,1,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Gen.G vs Soniqs,Bind,Gen.G,11,1,1,0,2,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Gen.G vs Soniqs,Bind,Soniqs,2,1,0,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Gen.G vs Soniqs,Breeze,Gen.G,8,0,0,0,6,4,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Gen.G vs Soniqs,Breeze,Soniqs,6,4,3,0,8,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Gen.G vs Soniqs,Split,Gen.G,10,0,0,0,9,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Gen.G vs Soniqs,Split,Soniqs,9,2,2,0,10,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Pioneers vs BASILISK,Icebox,Pioneers,9,0,5,0,6,1,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Pioneers vs BASILISK,Icebox,BASILISK,6,1,5,0,9,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Pioneers vs BASILISK,Breeze,Pioneers,10,2,1,1,8,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 3,Pioneers vs BASILISK,Breeze,BASILISK,8,1,3,0,10,2,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,XSET vs The Guard,Split,XSET,11,1,1,0,2,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,XSET vs The Guard,Split,The Guard,2,0,1,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,XSET vs The Guard,Bind,XSET,11,0,2,0,5,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Upper Semifinals,XSET vs The Guard,Bind,The Guard,5,1,0,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,NRG Esports vs Pioneers,Breeze,NRG Esports,8,1,3,1,3,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,NRG Esports vs Pioneers,Breeze,Pioneers,3,1,2,0,8,1,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,NRG Esports vs Pioneers,Ascent,NRG Esports,6,0,3,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,NRG Esports vs Pioneers,Ascent,Pioneers,12,0,1,0,6,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,NRG Esports vs Pioneers,Bind,NRG Esports,10,0,3,0,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,NRG Esports vs Pioneers,Bind,Pioneers,1,0,0,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Knights vs Soniqs,Ascent,Knights,10,0,3,0,7,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Knights vs Soniqs,Ascent,Soniqs,7,1,1,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Knights vs Soniqs,Split,Knights,9,1,2,0,12,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Knights vs Soniqs,Split,Soniqs,12,1,1,0,9,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Knights vs Soniqs,Breeze,Knights,7,1,5,0,5,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Knights vs Soniqs,Breeze,Soniqs,5,1,3,0,7,1,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,T1 vs TSM,Split,T1,5,4,3,1,4,2,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,T1 vs TSM,Split,TSM,4,2,1,0,5,4,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,T1 vs TSM,Icebox,T1,8,0,0,0,1,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,T1 vs TSM,Icebox,TSM,1,0,3,0,8,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Akrew vs Bait Academy,Icebox,Akrew,7,0,5,1,4,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Akrew vs Bait Academy,Icebox,Bait Academy,4,0,2,0,7,0,5,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Akrew vs Bait Academy,Ascent,Akrew,11,0,1,0,12,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Akrew vs Bait Academy,Ascent,Bait Academy,12,1,1,0,11,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Akrew vs Bait Academy,Haven,Akrew,8,3,2,0,4,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 4,Akrew vs Bait Academy,Haven,Bait Academy,4,0,3,0,8,3,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,TSM vs Akrew,Fracture,TSM,9,0,0,0,6,2,4,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,TSM vs Akrew,Fracture,Akrew,6,2,4,1,9,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,TSM vs Akrew,Icebox,TSM,5,0,3,1,7,1,4,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,TSM vs Akrew,Icebox,Akrew,7,1,4,1,5,0,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,Knights vs NRG Esports,Breeze,Knights,7,0,1,0,9,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,Knights vs NRG Esports,Breeze,NRG Esports,9,1,3,0,7,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,Knights vs NRG Esports,Split,Knights,1,2,2,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 5,Knights vs NRG Esports,Split,NRG Esports,11,0,2,0,1,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,The Guard vs Akrew,Haven,The Guard,5,4,4,0,7,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,The Guard vs Akrew,Haven,Akrew,7,1,2,0,5,4,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,The Guard vs Akrew,Ascent,The Guard,10,1,2,0,4,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,The Guard vs Akrew,Ascent,Akrew,4,1,2,0,10,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,Rise vs NRG Esports,Ascent,Rise,1,1,0,1,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,Rise vs NRG Esports,Ascent,NRG Esports,9,0,4,0,1,1,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,Rise vs NRG Esports,Breeze,Rise,1,0,0,2,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #1,Lower Round 6,Rise vs NRG Esports,Breeze,NRG Esports,12,0,1,0,1,0,0,2
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Rise vs Team Suits Gaming,Ascent,Rise,12,0,1,0,0,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Rise vs Team Suits Gaming,Ascent,Team Suits Gaming,0,0,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Rise vs Team Suits Gaming,Bind,Rise,13,0,0,0,0,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Rise vs Team Suits Gaming,Bind,Team Suits Gaming,0,0,2,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,303 Esports vs Free Fall,Haven,303 Esports,6,0,1,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,303 Esports vs Free Fall,Haven,Free Fall,11,0,2,0,6,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,303 Esports vs Free Fall,Split,303 Esports,7,0,3,0,9,0,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,303 Esports vs Free Fall,Split,Free Fall,9,0,3,1,7,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Elysium vs Vx,Haven,Elysium,10,0,3,0,3,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Elysium vs Vx,Haven,Vx,3,0,1,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Elysium vs Vx,Ascent,Elysium,13,0,0,0,6,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Elysium vs Vx,Ascent,Vx,6,0,1,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Reformed vs Goofy Gremlins,Bind,Reformed,8,2,3,0,5,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Reformed vs Goofy Gremlins,Bind,Goofy Gremlins,5,0,1,0,8,2,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Reformed vs Goofy Gremlins,Ascent,Reformed,12,1,0,0,2,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Reformed vs Goofy Gremlins,Ascent,Goofy Gremlins,2,0,2,0,12,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Radiance vs Bababooey,Breeze,Radiance,12,0,1,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Radiance vs Bababooey,Breeze,Bababooey,2,0,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Radiance vs Bababooey,Fracture,Radiance,9,0,4,0,3,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Radiance vs Bababooey,Fracture,Bababooey,3,0,1,0,9,0,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspyre vs Last Resistance,Ascent,Aspyre,9,1,3,0,7,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspyre vs Last Resistance,Ascent,Last Resistance,7,1,3,0,9,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspyre vs Last Resistance,Split,Aspyre,11,1,1,0,3,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Aspyre vs Last Resistance,Split,Last Resistance,3,0,0,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Black vs Nameless Esports,Haven,Zero MarksMen Black,9,0,3,1,1,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Black vs Nameless Esports,Haven,Nameless Esports,1,1,0,0,9,0,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Black vs Nameless Esports,Ascent,Zero MarksMen Black,12,0,1,0,3,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Black vs Nameless Esports,Ascent,Nameless Esports,3,0,1,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Assent vs 24Haven,Icebox,Team Assent,13,0,0,0,0,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Assent vs 24Haven,Icebox,24Haven,0,0,1,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Assent vs 24Haven,Breeze,Team Assent,12,0,1,0,5,2,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Team Assent vs 24Haven,Breeze,24Haven,5,2,1,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,T1 vs ExiLe Gaming,Icebox,T1,9,1,3,0,3,1,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,T1 vs ExiLe Gaming,Icebox,ExiLe Gaming,3,1,5,0,9,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,T1 vs ExiLe Gaming,Haven,T1,7,2,4,0,5,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,T1 vs ExiLe Gaming,Haven,ExiLe Gaming,5,1,2,0,7,2,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,VIRTUOSO vs Asian Ravioli,Bind,VIRTUOSO,8,0,4,1,3,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,VIRTUOSO vs Asian Ravioli,Bind,Asian Ravioli,3,0,0,0,8,0,4,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,VIRTUOSO vs Asian Ravioli,Breeze,VIRTUOSO,9,2,2,0,4,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,VIRTUOSO vs Asian Ravioli,Breeze,Asian Ravioli,4,0,2,0,9,2,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,SHOWRUNNERS,7,0,6,0,6,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Ascent,United Nerds,6,0,3,0,7,0,6,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,SHOWRUNNERS,7,0,6,0,4,2,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,SHOWRUNNERS vs United Nerds,Haven,United Nerds,4,2,3,1,7,0,6,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Luminosity,6,0,7,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Breeze,Scooby Gang,2,0,0,0,6,0,7,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Luminosity,12,0,1,0,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Luminosity vs Scooby Gang,Bind,Scooby Gang,1,0,0,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,Zero MarksMen Silver,6,2,6,0,7,1,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Bind,EDO TENSEI,7,1,3,1,6,2,6,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,Zero MarksMen Silver,8,0,3,0,11,0,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Split,EDO TENSEI,11,0,1,1,8,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,Zero MarksMen Silver,8,2,3,0,4,1,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Zero MarksMen Silver vs EDO TENSEI,Icebox,EDO TENSEI,4,1,3,0,8,2,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,Kowareta,10,2,0,1,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Ascent,BRICKEDUP,1,0,0,0,10,2,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,Kowareta,12,0,1,0,2,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Kowareta vs BRICKEDUP,Haven,BRICKEDUP,2,0,1,0,12,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,Icebox,Actually Homeless,10,2,1,0,5,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,Icebox,Archons,5,1,1,0,10,2,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,Breeze,Actually Homeless,9,0,1,1,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,Breeze,Archons,11,1,1,0,9,0,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,Ascent,Actually Homeless,8,0,1,0,10,0,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Actually Homeless vs Archons,Ascent,Archons,10,0,2,1,8,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,TSM vs Omni Performance SD,Fracture,TSM,13,0,0,0,1,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,TSM vs Omni Performance SD,Fracture,Omni Performance SD,1,0,1,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,TSM vs Omni Performance SD,Breeze,TSM,12,0,0,1,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,TSM vs Omni Performance SD,Breeze,Omni Performance SD,2,0,0,0,12,0,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Shopify Rebellion GC vs Thanos Mug Academy,Haven,Shopify Rebellion GC,3,0,1,0,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Shopify Rebellion GC vs Thanos Mug Academy,Haven,Thanos Mug Academy,8,0,5,0,3,0,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Shopify Rebellion GC vs Thanos Mug Academy,Breeze,Shopify Rebellion GC,11,1,1,0,4,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Shopify Rebellion GC vs Thanos Mug Academy,Breeze,Thanos Mug Academy,4,0,0,0,11,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Shopify Rebellion GC vs Thanos Mug Academy,Split,Shopify Rebellion GC,8,1,1,1,8,0,5,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Shopify Rebellion GC vs Thanos Mug Academy,Split,Thanos Mug Academy,8,0,5,0,8,1,1,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Third Impact vs Eros,Icebox,Third Impact,9,1,2,1,4,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Third Impact vs Eros,Icebox,Eros,4,1,0,0,9,1,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Third Impact vs Eros,Haven,Third Impact,10,0,3,0,5,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Third Impact vs Eros,Haven,Eros,5,1,2,0,10,0,3,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,GunsForHire vs Runaway,Haven,GunsForHire,11,0,2,0,5,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,GunsForHire vs Runaway,Haven,Runaway,5,0,2,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,GunsForHire vs Runaway,Icebox,GunsForHire,11,0,2,0,4,1,1,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,GunsForHire vs Runaway,Icebox,Runaway,4,1,1,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FaZe Clan vs Team AIYA,Ascent,FaZe Clan,9,0,3,1,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FaZe Clan vs Team AIYA,Ascent,Team AIYA,1,0,0,0,9,0,3,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FaZe Clan vs Team AIYA,Haven,FaZe Clan,11,0,2,0,2,1,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,FaZe Clan vs Team AIYA,Haven,Team AIYA,2,1,0,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,UnitedERA vs Roulette,Ascent,UnitedERA,10,0,2,1,1,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,UnitedERA vs Roulette,Ascent,Roulette,1,0,0,0,10,0,2,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,UnitedERA vs Roulette,Breeze,UnitedERA,11,0,2,0,6,0,0,1
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,UnitedERA vs Roulette,Breeze,Roulette,6,0,0,1,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Ghost Gaming vs 5 of a Kind,Split,Ghost Gaming,13,0,0,0,2,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Ghost Gaming vs 5 of a Kind,Split,5 of a Kind,2,0,0,0,13,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Ghost Gaming vs 5 of a Kind,Ascent,Ghost Gaming,11,0,2,0,0,0,0,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Ghost Gaming vs 5 of a Kind,Ascent,5 of a Kind,0,0,0,0,11,0,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Up Next vs CLG Red,Haven,Up Next,5,4,4,0,3,1,2,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Up Next vs CLG Red,Haven,CLG Red,3,1,2,0,5,4,4,0
Champions Tour North America Stage 1: Challengers,Open Qualifier #2,Round of 128,Up Next vs CLG Red,Ascent,Up Next,5,0,2,0,11,2,0,0
