Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,UBT Esports vs Team Big BAAM,UBT Esports,pick,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,UBT Esports vs Team Big BAAM,Team Big BAAM,pick,Bind
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,UBT Esports vs Team Big BAAM,UBT Esports,ban,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,UBT Esports vs Team Big BAAM,Team Big BAAM,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,CERBERUS Esports vs Brave Wolves,CERBERUS Esports,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,CERBERUS Esports vs Brave Wolves,Brave Wolves,ban,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,CERBERUS Esports vs Brave Wolves,CERBERUS Esports,pick,Bind
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,CERBERUS Esports vs Brave Wolves,Brave Wolves,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,CERBERUS Esports vs Brave Wolves,CERBERUS Esports,ban,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Semifinals,CERBERUS Esports vs Brave Wolves,Brave Wolves,pick,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,UBT Esports vs Fancy United Esports,Fancy United Esports,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,UBT Esports vs Fancy United Esports,UBT Esports,ban,Icebox
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,UBT Esports vs Fancy United Esports,Fancy United Esports,pick,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,UBT Esports vs Fancy United Esports,UBT Esports,pick,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,UBT Esports vs Fancy United Esports,Fancy United Esports,ban,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,UBT Esports vs Fancy United Esports,UBT Esports,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,Brave Wolves vs Team Ronin,Brave Wolves,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,Brave Wolves vs Team Ronin,Team Ronin,ban,Icebox
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,Brave Wolves vs Team Ronin,Brave Wolves,pick,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,Brave Wolves vs Team Ronin,Team Ronin,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,Brave Wolves vs Team Ronin,Brave Wolves,ban,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 1,Brave Wolves vs Team Ronin,Team Ronin,pick,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Final,Team Big BAAM vs CERBERUS Esports,CERBERUS Esports,ban,Icebox
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Final,Team Big BAAM vs CERBERUS Esports,Team Big BAAM,ban,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Final,Team Big BAAM vs CERBERUS Esports,CERBERUS Esports,pick,Bind
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Final,Team Big BAAM vs CERBERUS Esports,Team Big BAAM,pick,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Final,Team Big BAAM vs CERBERUS Esports,CERBERUS Esports,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Upper Bracket Final,Team Big BAAM vs CERBERUS Esports,Team Big BAAM,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 2,Team Ronin vs Fancy United Esports,Team Ronin,ban,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 2,Team Ronin vs Fancy United Esports,Fancy United Esports,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 2,Team Ronin vs Fancy United Esports,Team Ronin,pick,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 2,Team Ronin vs Fancy United Esports,Fancy United Esports,pick,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 2,Team Ronin vs Fancy United Esports,Team Ronin,ban,Icebox
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Round 2,Team Ronin vs Fancy United Esports,Fancy United Esports,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Final,Team Big BAAM vs Fancy United Esports,Team Big BAAM,ban,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Final,Team Big BAAM vs Fancy United Esports,Fancy United Esports,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Final,Team Big BAAM vs Fancy United Esports,Team Big BAAM,pick,Bind
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Final,Team Big BAAM vs Fancy United Esports,Fancy United Esports,pick,Icebox
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Final,Team Big BAAM vs Fancy United Esports,Team Big BAAM,ban,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Lower Bracket Final,Team Big BAAM vs Fancy United Esports,Fancy United Esports,pick,Ascent
Champions Tour Vietnam Stage 2: Challengers,Finals,Grand Final,CERBERUS Esports vs Fancy United Esports,CERBERUS Esports,ban,Fracture
Champions Tour Vietnam Stage 2: Challengers,Finals,Grand Final,CERBERUS Esports vs Fancy United Esports,Fancy United Esports,ban,Breeze
Champions Tour Vietnam Stage 2: Challengers,Finals,Grand Final,CERBERUS Esports vs Fancy United Esports,CERBERUS Esports,pick,Bind
Champions Tour Vietnam Stage 2: Challengers,Finals,Grand Final,CERBERUS Esports vs Fancy United Esports,Fancy United Esports,pick,Split
Champions Tour Vietnam Stage 2: Challengers,Finals,Grand Final,CERBERUS Esports vs Fancy United Esports,CERBERUS Esports,pick,Haven
Champions Tour Vietnam Stage 2: Challengers,Finals,Grand Final,CERBERUS Esports vs Fancy United Esports,Fancy United Esports,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Sharper Esport,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Purple Mood E-Sport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Sharper Esport,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Purple Mood E-Sport,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Sharper Esport,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs Sharper Esport,Purple Mood E-Sport,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,X10 Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,X10 Esports,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,XERXIA Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,X10 Esports,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs XERXIA Esports,XERXIA Esports,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,FULL SENSE,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,FW Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,FULL SENSE,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,FW Esports,pick,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,FULL SENSE,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FW Esports vs FULL SENSE,FW Esports,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,Team NKT,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,XERXIA Esports,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,Team NKT,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,XERXIA Esports,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,Team NKT,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Made in Thailand,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Sharper Esport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Made in Thailand,pick,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Sharper Esport,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Made in Thailand,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs Made in Thailand,Sharper Esport,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,Made in Thailand,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,Made in Thailand,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,XERXIA Esports,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,Made in Thailand,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Made in Thailand vs XERXIA Esports,XERXIA Esports,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,Team NKT,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,FULL SENSE,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,Team NKT,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,FULL SENSE,pick,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,Team NKT,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs FULL SENSE,FULL SENSE,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,X10 Esports,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,Purple Mood E-Sport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,X10 Esports,pick,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,Purple Mood E-Sport,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,X10 Esports,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs X10 Esports,Purple Mood E-Sport,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,FW Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,Sharper Esport,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,FW Esports,pick,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,Sharper Esport,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,FW Esports,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Sharper Esport vs FW Esports,Sharper Esport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,FULL SENSE,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,XERXIA Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,FULL SENSE,pick,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,XERXIA Esports,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,FULL SENSE vs XERXIA Esports,FULL SENSE,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Made in Thailand,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Team NKT,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Made in Thailand,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Team NKT,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Made in Thailand,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Team NKT vs Made in Thailand,Team NKT,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,X10 Esports,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,Sharper Esport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,X10 Esports,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,Sharper Esport,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,X10 Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,X10 Esports vs Sharper Esport,Sharper Esport,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,FW Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,Purple Mood E-Sport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,FW Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,Purple Mood E-Sport,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,FW Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 1,Purple Mood E-Sport vs FW Esports,Purple Mood E-Sport,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,FULL SENSE,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,Sharper Esport,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,FULL SENSE,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,Sharper Esport,pick,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,FULL SENSE,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs FULL SENSE,Sharper Esport,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,FW Esports,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,Team NKT,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,FW Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,Team NKT,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,FW Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Team NKT,Team NKT,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,FW Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,FW Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,XERXIA Esports,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,FW Esports,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs XERXIA Esports,XERXIA Esports,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,Made in Thailand,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,X10 Esports,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,Made in Thailand,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,X10 Esports,pick,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,Made in Thailand,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Made in Thailand,X10 Esports,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Team NKT,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Purple Mood E-Sport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Team NKT,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Purple Mood E-Sport,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Team NKT,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs Team NKT,Purple Mood E-Sport,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,FULL SENSE,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,Made in Thailand,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,FULL SENSE,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,Made in Thailand,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,FULL SENSE,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Made in Thailand vs FULL SENSE,Made in Thailand,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,Purple Mood E-Sport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,Purple Mood E-Sport,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,XERXIA Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,Purple Mood E-Sport,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs XERXIA Esports,XERXIA Esports,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,FW Esports,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,X10 Esports,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,FW Esports,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,X10 Esports,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,FW Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs FW Esports,X10 Esports,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Team NKT,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Sharper Esport,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Team NKT,pick,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Sharper Esport,pick,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Team NKT,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs Team NKT,Sharper Esport,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,Team NKT,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,X10 Esports,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,Team NKT,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,X10 Esports,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,Team NKT,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,X10 Esports vs Team NKT,X10 Esports,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,Sharper Esport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,XERXIA Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,Sharper Esport,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,XERXIA Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,Sharper Esport,ban,Split
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Sharper Esport vs XERXIA Esports,XERXIA Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,Made in Thailand,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,FW Esports,ban,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,Made in Thailand,pick,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,FW Esports,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,Made in Thailand,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,FW Esports vs Made in Thailand,FW Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,Purple Mood E-Sport,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,FULL SENSE,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,Purple Mood E-Sport,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,FULL SENSE,pick,Haven
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,Purple Mood E-Sport,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Group Stage,Week 2,Purple Mood E-Sport vs FULL SENSE,FULL SENSE,ban,Split
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,FW Esports,ban,Fracture
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,X10 Esports,ban,Split
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,FW Esports,pick,Breeze
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,X10 Esports,pick,Icebox
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,FW Esports,ban,Bind
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,X10 Esports vs FW Esports,X10 Esports,ban,Haven
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,Sharper Esport vs Made in Thailand,Made in Thailand,ban,Ascent
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,Sharper Esport vs Made in Thailand,Sharper Esport,ban,Icebox
Champions Tour Thailand Stage 2: Challengers,Playoffs,Upper Bracket Round 1,Sharper Esport vs Made in Thailand,Made in Thailand,pick,Fracture
