Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Group Stage,1752,Elimination (C),10007
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Group Stage,1752,Elimination (D),10008
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Group Stage,1752,Decider (A),10009
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Group Stage,1752,Decider (B),10010
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Group Stage,1752,Decider (C),10011
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Group Stage,1752,Decider (D),10012
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Opening (A),9989
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Opening (B),9990
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Winner's (A),9991
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Winner's (B),9992
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Elimination (A),9993
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Elimination (B),9994
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Decider (A),9995
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,Play-Ins,1778,Decider (B),9996
Champions Tour Asia-Pacific Stage 1: Challengers Playoffs,884,All Stages,,All Match Types,
Champions Tour Latin America North Stage 1: Challengers,844,Play-In,1643,Round 1,10125
Champions Tour Latin America North Stage 1: Challengers,844,Play-In,1643,Round 2,10126
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642,Week 1,9590
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642,Week 2,9591
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642,Week 3,9592
Champions Tour Latin America North Stage 1: Challengers,844,Group Stage,1642,Week 4,9593
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722,Quarterfinals,9252
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722,Semifinals,9253
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722,Lower Round 1,9254
Champions Tour Latin America North Stage 1: Challengers,844,Closed Qualifier,1722,Lower Round 2,9255
Champions Tour Latin America North Stage 1: Challengers,844,Open Qualifier,1644,Round of 16,9209
Champions Tour Latin America North Stage 1: Challengers,844,All Stages,,All Match Types,
Champions Tour Japan Stage 1: Challengers Week 2,852,Main Event,1667,Semifinals,10109
Champions Tour Japan Stage 1: Challengers Week 2,852,Main Event,1667,Grand Final,10110
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666,Group A,10063
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666,Group B,10064
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666,Group C,10065
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666,Group D,10066
Champions Tour Japan Stage 1: Challengers Week 2,852,All Stages,,All Match Types,
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699,Quarterfinals,9621
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699,Semifinals,9622
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699,Bronze Final,9623
Champions Tour Thailand Stage 1: Challengers,842,Playoffs,1699,Grand Final,9624
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698,Group A,9100
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698,Group B,9101
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698,Group C,9102
Champions Tour Thailand Stage 1: Challengers,842,Group Stage,1698,Group D,9103
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672,Upper Round of 16,9338
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672,Upper Quarterfinals,9339
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672,Lower Round 1,9340
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672,Lower Round 2,9341
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #2,1672,Lower Round 3,9342
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637,Upper Round of 16,9104
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637,Upper Quarterfinals,9105
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637,Lower Round 1,9106
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637,Lower Round 2,9107
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637,Lower Round 3,9108
Champions Tour Thailand Stage 1: Challengers,842,Qualifier #1,1637,Lower Round 4,9110
Champions Tour Thailand Stage 1: Challengers,842,All Stages,,All Match Types,
Champions Tour Latin America South Stage 1: Challengers,845,Play-In,1646,Round 1,10127
Champions Tour Latin America South Stage 1: Challengers,845,Play-In,1646,Round 2,10128
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647,Week 1,9586
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647,Week 2,9587
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647,Week 3,9588
Champions Tour Latin America South Stage 1: Challengers,845,Group Stage,1647,Week 4,9589
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724,Upper Quarterfinals,9274
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724,Upper Semifinals,9275
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724,Lower Round 1,9276
Champions Tour Latin America South Stage 1: Challengers,845,Closed Qualifier,1724,Lower Round 2,9277
Champions Tour Latin America South Stage 1: Challengers,845,Open Qualifier,1649,Round of 16,9129
Champions Tour Latin America South Stage 1: Challengers,845,All Stages,,All Match Types,
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Upper Round 1,9474
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Upper Semifinals,9475
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Upper Final,9476
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Lower Round 1,9477
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Lower Round 2,9478
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Lower Final,9479
Champions Tour Philippines Stage 1: Challengers,841,Playoffs,1636,Grand Final,9480
Champions Tour Philippines Stage 1: Challengers,841,Group Stage,1635,Group A,8708
Champions Tour Philippines Stage 1: Challengers,841,Group Stage,1635,Group B,8709
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634,Upper Quarterfinals,8780
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634,Lower Round 1,8784
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634,Lower Round 2,8785
Champions Tour Philippines Stage 1: Challengers,841,Open Qualifier,1634,Lower Round 3,8786
Champions Tour Philippines Stage 1: Challengers,841,All Stages,,All Match Types,
Champions Tour Japan Stage 1: Challengers Week 1,851,Main Event,1665,Semifinals,9901
Champions Tour Japan Stage 1: Challengers Week 1,851,Main Event,1665,Grand Final,9936
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group A,9732
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group B,9734
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group C,9735
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group D,9736
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group E,9737
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group F,9738
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group G,9739
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664,Group H,9740
Champions Tour Japan Stage 1: Challengers Week 1,851,All Stages,,All Match Types,
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Upper Bracket Quarterfinals,9861
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Lower Bracket Round 1,9862
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Upper Bracket Semifinals,9863
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Lower Bracket Round 2,9864
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Lower Bracket Round 3,9865
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Upper Bracket Finals,9866
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Lower Bracket Finals,9867
Champions Tour Vietnam Stage 1: Challengers,883,Finals,1751,Grand Finals,9868
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Opening (A),9643
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Opening (B),9644
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Opening (C),9645
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Opening (D),9646
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Winner's (A),9652
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Winner's (B),9653
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Winner's (C),9654
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Winner's (D),9655
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Elimination (A),9656
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Elimination (B),9657
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Elimination (C),9658
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Elimination (D),9659
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Decider (A),9660
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Decider (B),9661
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Decider (C),9662
Champions Tour Vietnam Stage 1: Challengers,883,Group Stage,1750,Decider (D),9663
Champions Tour Vietnam Stage 1: Challengers,883,All Stages,,All Match Types,
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Upper Bracket Quarterfinals,9840
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Upper Bracket Semifinals,9909
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Upper Bracket Finals,9910
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Round 1,9911
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Round 2,9912
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Round 3,9913
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Lower Bracket Finals,9914
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594,Grand Finals,9915
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (A),9293
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (B),9294
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (C),9295
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Opening (D),9296
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (A),9664
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (B),9665
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (C),9666
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Winner's (D),9667
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (A),9668
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (B),9669
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (C),9670
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Elimination (D),9671
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (A),9672
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (B),9673
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (C),9674
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595,Decider (D),9675
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 1,9085
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 2,9097
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 3,9098
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 4,9109
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 5,9111
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596,Round 6,9125
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #1,1597,Round of 64,9084
Champions Tour Indonesia Stage 1: Challengers,823,All Stages,,All Match Types,
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Upper Quarterfinals,8972
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Upper Semifinals,8973
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Upper Final,8974
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Grand Final,8975
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Lower Round 1,8976
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Lower Round 2,8977
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Lower Round 3,8978
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Playoffs,1681,Lower Final,8979
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Opening (A),8956
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Winner's (A),8957
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Elimination (A),8958
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Decider (A),8959
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Opening (B),8960
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Winner's (B),8961
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Elimination (B),8962
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Decider (B),8963
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Opening (C),8964
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Winner's (C),8965
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Elimination (C),8966
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Decider (C),8967
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Opening (D),8968
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Winner's (D),8969
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Elimination (D),8970
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Group Stage,1680,Decider (D),8971
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Last Chance Qualifier,1738,Semifinals,9337
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679,Upper Round of 32,9331
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679,Upper Round of 16,9332
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679,Lower Round 1,9333
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679,Lower Round 2,9334
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679,Lower Round 3,9335
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,Open Qualifier,1679,Lower Round 4,9336
Champions Tour Malaysia & Singapore Stage 1: Challengers,858,All Stages,,All Match Types,
Valorant Conquerors Championship,840,Grand Finals,1633,Upper Semifinals,9843
Valorant Conquerors Championship,840,Grand Finals,1633,Upper Final,9844
Valorant Conquerors Championship,840,Grand Finals,1633,Grand Final,9845
Valorant Conquerors Championship,840,Grand Finals,1633,Lower Round 1,9846
Valorant Conquerors Championship,840,Grand Finals,1633,Lower Final,9847
Valorant Conquerors Championship,840,Playoffs,1632,Opening (A),9724
Valorant Conquerors Championship,840,Playoffs,1632,Winner's (A),9725
Valorant Conquerors Championship,840,Playoffs,1632,Elimination (A),9726
Valorant Conquerors Championship,840,Playoffs,1632,Decider (A),9727
Valorant Conquerors Championship,840,Playoffs,1632,Opening (B),9728
Valorant Conquerors Championship,840,Playoffs,1632,Winner's (B),9729
Valorant Conquerors Championship,840,Playoffs,1632,Elimination (B),9730
Valorant Conquerors Championship,840,Playoffs,1632,Decider (B),9731
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Upper Bracket Round 1,9614
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Upper Bracket Semifinals,9615
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Lower Bracket Round 1,9616
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Upper Bracket Finals,9617
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Lower Bracket Round 2,9618
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Lower Bracket Finals,9619
Valorant Conquerors Championship,840,Wildcard Qualifier,1631,Grand Finals,9620
Valorant Conquerors Championship,840,Nepal and Bhutan Qualifier,1630,Quarterfinals,9563
Valorant Conquerors Championship,840,Nepal and Bhutan Qualifier,1630,Semifinals,9564
Valorant Conquerors Championship,840,Nepal and Bhutan Qualifier,1630,Grand Finals,9565
Valorant Conquerors Championship,840,India Qualifier #2,1629,Round of 16,9502
Valorant Conquerors Championship,840,India Qualifier #2,1629,Quarterfinals,9503
Valorant Conquerors Championship,840,India Qualifier #2,1629,Semifinals,9521
Valorant Conquerors Championship,840,India Qualifier #2,1629,Grand Finals,9522
Valorant Conquerors Championship,840,Sri Lanka and Maldives Qualifier,1628,Quarterfinals,9369
Valorant Conquerors Championship,840,Sri Lanka and Maldives Qualifier,1628,Semifinals,9370
Valorant Conquerors Championship,840,Sri Lanka and Maldives Qualifier,1628,Grand Final,9371
Valorant Conquerors Championship,840,Bangladesh Qualifier,1627,Quarterfinals,9366
Valorant Conquerors Championship,840,Bangladesh Qualifier,1627,Semifinals,9367
Valorant Conquerors Championship,840,Bangladesh Qualifier,1627,Grand Final,9368
Valorant Conquerors Championship,840,Pakistan and Afghanistan Qualifier,1626,Quarterfinals,9363
Valorant Conquerors Championship,840,Pakistan and Afghanistan Qualifier,1626,Semifinals,9364
Valorant Conquerors Championship,840,Pakistan and Afghanistan Qualifier,1626,Grand Final,9365
Valorant Conquerors Championship,840,India Qualifier #1,1625,Round of 16,9251
Valorant Conquerors Championship,840,India Qualifier #1,1625,Quarterfinals,9280
Valorant Conquerors Championship,840,India Qualifier #1,1625,Semifinals,9281
Valorant Conquerors Championship,840,India Qualifier #1,1625,Grand Final,9282
Valorant Conquerors Championship,840,All Stages,,All Match Types,
Road to VCT 2022,812,Round 5,1723,Round of 16,9256
Road to VCT 2022,812,Round 5,1723,Quarterfinals,9257
Road to VCT 2022,812,Round 5,1723,Semifinals,9258
Road to VCT 2022,812,Round 5,1723,Decider Match,9357
Road to VCT 2022,812,Round 4,1697,Round of 16,9096
Road to VCT 2022,812,Round 4,1697,Quarterfinals,9124
Road to VCT 2022,812,Round 4,1697,Semifinals,9128
Road to VCT 2022,812,Round 4,1697,Grand Final,9194
Road to VCT 2022,812,Round 3,1671,Round of 16,8898
Road to VCT 2022,812,Round 3,1671,Quarterfinals,8899
Road to VCT 2022,812,Round 3,1671,Semifinals,8900
Road to VCT 2022,812,Round 3,1671,Grand Finals,8901
Road to VCT 2022,812,Round 2,1606,Round of 16,8753
Road to VCT 2022,812,Round 2,1606,Quarterfinals,8754
Road to VCT 2022,812,Round 2,1606,Semifinals,8755
Road to VCT 2022,812,Round 2,1606,Grand Finals,8756
Road to VCT 2022,812,Round 1,1580,Round of 16,8569
Road to VCT 2022,812,Round 1,1580,Quarterfinals,8585
Road to VCT 2022,812,Round 1,1580,Semifinals,8586
Road to VCT 2022,812,Round 1,1580,Grand Final,8587
Road to VCT 2022,812,All Stages,,All Match Types,
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Playoffs,1763,Semifinals,9859
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Playoffs,1763,Grand Finals,9860
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Group Stage,1727,Week 1,9647
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Group Stage,1727,Week 2,9648
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Open Qualifier,1725,Upper Bracket Quarterfinals,9278
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Open Qualifier,1725,Lower Bracket Decider,9279
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,All Stages,,All Match Types,
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Upper Bracket Quarterfinals,9594
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Lower Bracket Round 1,9595
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Upper Bracket Semifinals,9596
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Lower Bracket Round 2,9597
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Upper Bracket Finals,9598
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Lower Bracket Round 3,9599
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Lower Bracket Finals,9600
Oceania Tour: Stage 1,830,Regional Playoffs,1609,Grand Finals,9601
Oceania Tour: Stage 1,830,Group Stage,1608,Week 1,9126
Oceania Tour: Stage 1,830,Group Stage,1608,Week 2,9127
Oceania Tour: Stage 1,830,Open Qualifier,1607,Round of 16,8821
Oceania Tour: Stage 1,830,Open Qualifier,1607,Quarterfinals,8822
Oceania Tour: Stage 1,830,Open Qualifier,1607,Semifinals,8883
Oceania Tour: Stage 1,830,Open Qualifier,1607,Grand Finals,8892
Oceania Tour: Stage 1,830,Open Qualifier,1607,Consolation Finals,8893
Oceania Tour: Stage 1,830,Open Qualifier,1607,Lower Bracket Semifinals,8894
Oceania Tour: Stage 1,830,Open Qualifier,1607,Lower Bracket Finals,8895
Oceania Tour: Stage 1,830,Open Qualifier,1607,Lower Bracket Consolation Finals,8896
Oceania Tour: Stage 1,830,All Stages,,All Match Types,
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Upper Quarterfinals,9066
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Upper Semifinals,9067
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Upper Final,9068
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Lower Round 1,9069
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Lower Round 2,9070
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Lower Round 3,9071
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Lower Final,9072
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Grand Final,9073
Champions Tour Turkey Stage 1: Challengers 2,797,Closed Qualifier,1555,Match 5/6,9099
Champions Tour Turkey Stage 1: Challengers 2,797,Open Qualifier,1554,Round of 64,8913
Champions Tour Turkey Stage 1: Challengers 2,797,Open Qualifier,1554,Round of 32,8914
Champions Tour Turkey Stage 1: Challengers 2,797,Open Qualifier,1554,Round of 16,8915
Champions Tour Turkey Stage 1: Challengers 2,797,Open Qualifier,1554,Quarterfinals,8916
Champions Tour Turkey Stage 1: Challengers 2,797,All Stages,,All Match Types,
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Upper Quarterfinals,9050
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Upper Semifinals,9051
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Upper Final,9052
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Grand Final,9053
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Round 1,9054
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Round 2,9055
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Round 3,9056
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Lower Final,9057
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553,Match 5/6,9058
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 64,8909
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 32,8910
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Round of 16,8911
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552,Quarterfinals,8912
Champions Tour CIS Stage 1: Challengers 2,796,All Stages,,All Match Types,
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Upper Quarterfinals,9059
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Upper Semifinals,9060
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Upper Final,9061
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Round 1,9062
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Round 2,9063
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Round 3,9064
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551,Lower Final,9065
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 256,8917
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 128,8918
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 64,8919
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 32,8920
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Round of 16,8921
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550,Quarterfinals,8922
Champions Tour Europe Stage 1: Challengers 2,795,All Stages,,All Match Types,
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Upper Quarterfinals,8810
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Upper Semifinals,8811
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Upper Final,8812
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Grand Final,8813
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Lower Round 1,8814
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Lower Round 2,8815
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Lower Round 3,8816
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Lower Final,8817
Champions Tour Turkey Stage 1: Challengers 1,793,Closed Qualifier,1547,Match 5/6,8824
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546,Round of 64,8773
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546,Round of 32,8774
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546,Round of 16,8775
Champions Tour Turkey Stage 1: Challengers 1,793,Open Qualifier,1546,Quarterfinals,8776
Champions Tour Turkey Stage 1: Challengers 1,793,All Stages,,All Match Types,
