Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Botafogo eSports vs Bomb Crypto,76862,Breeze,74476
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Botafogo eSports vs Bomb Crypto,76862,Haven,74477
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Renegados vs Stars Horizon,76863,Ascent,74479
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Renegados vs Stars Horizon,76863,Icebox,74480
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Renegados vs Stars Horizon,76863,Bind,74481
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,MIBR vs Tuzzy E-Sports,76864,Ascent,74482
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,MIBR vs Tuzzy E-Sports,76864,Icebox,74483
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Galaxy Carrots vs Los Grandes,76865,Bind,74485
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier #1,1812,Single BO3,Galaxy Carrots vs Los Grandes,76865,Breeze,74486
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Stars Horizon Venus vs Arca do Plato,78125,Icebox,74940
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Stars Horizon Venus vs Arca do Plato,78125,Ascent,74941
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Stars Horizon Venus vs Arca do Plato,78125,Bind,74942
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Kings vs ROLO COMPRESSOR,78126,Icebox,74943
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Kings vs ROLO COMPRESSOR,78126,Haven,74944
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,LUSA White vs Agropesca Jacare,78127,Bind,74946
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,LUSA White vs Agropesca Jacare,78127,Ascent,74947
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,LUSA White vs Agropesca Jacare,78127,Haven,74948
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,North Stars vs tropa da realeza,78128,Icebox,74949
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,North Stars vs tropa da realeza,78128,Haven,74950
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,ORN FC Esports vs Motos Muito Rápidas,78129,Bind,74952
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,ORN FC Esports vs Motos Muito Rápidas,78129,Split,74953
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Team Liquid Brazil vs SG e-Sports,78130,Icebox,74955
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Team Liquid Brazil vs SG e-Sports,78130,Haven,74956
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,NEW ERA vs VIM TIRAR ORG GRANDE,78131,Bind,74958
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,NEW ERA vs VIM TIRAR ORG GRANDE,78131,Breeze,74959
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,não temos um plano vs Royal PS,78132,Fracture,74961
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,não temos um plano vs Royal PS,78132,Breeze,74962
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,não temos um plano vs Royal PS,78132,Split,74963
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Só Deus Sabe vs REiGN,78133,Ascent,74964
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Só Deus Sabe vs REiGN,78133,Haven,74965
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,3P eSports vs Alpha United,78134,Split,74967
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,3P eSports vs Alpha United,78134,Ascent,74968
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Gamelanders Purple vs Salut e-Sports,78135,Haven,74970
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Gamelanders Purple vs Salut e-Sports,78135,Icebox,74971
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Tropinha do TIKTOK 2.0 vs The Plain,78136,Icebox,74973
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Tropinha do TIKTOK 2.0 vs The Plain,78136,Bind,74974
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Akuma Team vs AJF e-Sports,78137,Ascent,74976
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Akuma Team vs AJF e-Sports,78137,Haven,74977
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,n0gravity vs Looking for Contract,78138,Ascent,74979
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,n0gravity vs Looking for Contract,78138,Haven,74980
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,n0gravity vs Looking for Contract,78138,Breeze,74981
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,ODDIK vs BONDE DO TIRINGA,78139,Haven,74982
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,ODDIK vs BONDE DO TIRINGA,78139,Bind,74983
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,HCK CIBORGS vs puGG,78140,Ascent,74985
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,HCK CIBORGS vs puGG,78140,Breeze,74986
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Maniacos da Mira vs eu e as 4 mulas,78141,Split,74988
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Maniacos da Mira vs eu e as 4 mulas,78141,Ascent,74989
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Aquele lá vs 7Krascent,78142,Breeze,74991
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Aquele lá vs 7Krascent,78142,Ascent,74992
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,OIP vs Cyclonados,78143,Haven,74994
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,OIP vs Cyclonados,78143,Ascent,74995
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Team Brave Soldiers vs Rise Gaming,78144,Ascent,74997
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Team Brave Soldiers vs Rise Gaming,78144,Split,74998
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Bounty Hunters vs OS GURI DA GERAL DO GREMIO,78145,Ascent,75000
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Bounty Hunters vs OS GURI DA GERAL DO GREMIO,78145,Bind,75001
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,RD E-SPORTS vs Supremacyy,78146,Haven,75003
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,RD E-SPORTS vs Supremacyy,78146,Ascent,75004
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Astro Esports vs BOD Esports,78147,Ascent,75006
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Astro Esports vs BOD Esports,78147,Haven,75007
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,leptospirose vs Raiju,78148,Split,75009
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,leptospirose vs Raiju,78148,Breeze,75010
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,leptospirose vs Raiju,78148,Icebox,75011
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,4 ruim e 1 ruim vs Utah Bless,78150,Ascent,75015
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,4 ruim e 1 ruim vs Utah Bless,78150,Icebox,75016
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Os Selvagens vs fake doi,78151,Ascent,75018
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Os Selvagens vs fake doi,78151,Haven,75019
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Skyline Rebaixado vs IRLV.GG,78152,Breeze,75021
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Skyline Rebaixado vs IRLV.GG,78152,Ascent,75022
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Griffos E-Sports vs doidera,78153,Ascent,75024
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Griffos E-Sports vs doidera,78153,Breeze,75025
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,bolinha de golfe vs BLC,78154,Breeze,75027
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,bolinha de golfe vs BLC,78154,Ascent,75028
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Amigos do Pitoco vs Odin&Amigos,78155,Ascent,75030
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,Amigos do Pitoco vs Odin&Amigos,78155,Bind,75031
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,UNB Green Owls vs EXODIA,78156,Icebox,75033
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 64,UNB Green Owls vs EXODIA,78156,Split,75034
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Os Selvagens vs Arca do Plato,78157,Bind,75036
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Os Selvagens vs Arca do Plato,78157,Ascent,75037
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Os Selvagens vs Arca do Plato,78157,Breeze,75038
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,ROLO COMPRESSOR vs Agropesca Jacare,78158,Haven,75039
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,ROLO COMPRESSOR vs Agropesca Jacare,78158,Ascent,75040
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,ROLO COMPRESSOR vs Agropesca Jacare,78158,Bind,75041
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,tropa da realeza vs ORN FC Esports,78159,Breeze,75042
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,tropa da realeza vs ORN FC Esports,78159,Split,75043
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,tropa da realeza vs ORN FC Esports,78159,Icebox,75044
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,SG e-Sports vs VIM TIRAR ORG GRANDE,78160,Ascent,75045
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,SG e-Sports vs VIM TIRAR ORG GRANDE,78160,Bind,75046
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,não temos um plano vs REiGN,78161,Icebox,75048
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,não temos um plano vs REiGN,78161,Breeze,75049
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,3P eSports vs Gamelanders Purple,78162,Haven,75051
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,3P eSports vs Gamelanders Purple,78162,Ascent,75052
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Tropinha do TIKTOK 2.0 vs AJF e-Sports,78163,Ascent,75054
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Tropinha do TIKTOK 2.0 vs AJF e-Sports,78163,Icebox,75055
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,n0gravity vs ODDIK,78164,Ascent,75057
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,n0gravity vs ODDIK,78164,Bind,75058
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,puGG vs Maniacos da Mira,78165,Breeze,75060
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,puGG vs Maniacos da Mira,78165,Split,75061
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Aquele lá vs OIP,78166,Ascent,75063
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Aquele lá vs OIP,78166,Bind,75064
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Rise Gaming vs OS GURI DA GERAL DO GREMIO,78167,Haven,75066
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Rise Gaming vs OS GURI DA GERAL DO GREMIO,78167,Ascent,75067
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,RD E-SPORTS vs Astro Esports,78168,Ascent,75069
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,RD E-SPORTS vs Astro Esports,78168,Haven,75070
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,leptospirose vs NDT,78169,Ascent,75072
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,leptospirose vs NDT,78169,Split,75073
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,4 ruim e 1 ruim vs Skyline Rebaixado,78170,Ascent,75075
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,4 ruim e 1 ruim vs Skyline Rebaixado,78170,Icebox,75076
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,4 ruim e 1 ruim vs Skyline Rebaixado,78170,Bind,75077
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,doidera vs BLC,78171,Icebox,75078
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,doidera vs BLC,78171,Breeze,75079
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Odin&Amigos vs EXODIA,78172,Breeze,75081
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Odin&Amigos vs EXODIA,78172,Icebox,75082
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 32,Odin&Amigos vs EXODIA,78172,Haven,75083
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,Os Selvagens vs ROLO COMPRESSOR,78173,Ascent,75084
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,Os Selvagens vs ROLO COMPRESSOR,78173,Haven,75085
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,tropa da realeza vs SG e-Sports,78174,Haven,75087
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,tropa da realeza vs SG e-Sports,78174,Ascent,75088
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,REiGN vs 3P eSports,78175,Ascent,75090
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,REiGN vs 3P eSports,78175,Bind,75091
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,REiGN vs 3P eSports,78175,Haven,75092
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,Tropinha do TIKTOK 2.0 vs ODDIK,78176,Haven,75093
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,Tropinha do TIKTOK 2.0 vs ODDIK,78176,Bind,75094
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,puGG vs OIP,78177,Split,75096
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,puGG vs OIP,78177,Icebox,75097
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,puGG vs OIP,78177,Haven,75098
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,Rise Gaming vs RD E-SPORTS,78178,Ascent,75099
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,Rise Gaming vs RD E-SPORTS,78178,Haven,75100
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,leptospirose vs 4 ruim e 1 ruim,78179,Icebox,75102
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,leptospirose vs 4 ruim e 1 ruim,78179,Split,75103
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,doidera vs Odin&Amigos,78180,Bind,75105
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,doidera vs Odin&Amigos,78180,Icebox,75106
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Round of 16,doidera vs Odin&Amigos,78180,Breeze,75107
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),Os Selvagens vs SG e-Sports,78181,Haven,75108
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),Os Selvagens vs SG e-Sports,78181,Ascent,75109
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),REiGN vs Tropinha do TIKTOK 2.0,78182,Haven,75111
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),REiGN vs Tropinha do TIKTOK 2.0,78182,Bind,75112
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),OIP vs RD E-SPORTS,78183,Haven,75114
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),OIP vs RD E-SPORTS,78183,Ascent,75115
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),OIP vs RD E-SPORTS,78183,Bind,75116
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),4 ruim e 1 ruim vs doidera,78184,Icebox,75117
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),4 ruim e 1 ruim vs doidera,78184,Breeze,75118
Champions Tour Brazil Stage 2: Challengers,911,Open Qualifier #2,1806,Quarterfinals (Decisive),4 ruim e 1 ruim vs doidera,78184,Ascent,75119
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,78186,Bind,75120
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Tuzzy E-Sports vs Tropinha do TIKTOK 2.0,78186,Ascent,75121
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Galaxy Carrots vs doidera,78187,Ascent,75123
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Galaxy Carrots vs doidera,78187,Breeze,75124
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Stars Horizon vs SG e-Sports,78188,Haven,75126
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Stars Horizon vs SG e-Sports,78188,Ascent,75127
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Bomb Crypto vs OIP,78189,Breeze,75129
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Bomb Crypto vs OIP,78189,Ascent,75130
Champions Tour Brazil Stage 2: Challengers,911,Closed Qualifier  #2,1807,Single BO3,Bomb Crypto vs OIP,78189,Icebox,75131
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Botafogo eSports vs Bomb Crypto,76388,Haven,74336
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Botafogo eSports vs Bomb Crypto,76388,Breeze,74337
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Renegados vs Galaxy Carrots,76389,Ascent,74339
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Renegados vs Galaxy Carrots,76389,Bind,74340
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Renegados vs Galaxy Carrots,76389,Haven,74341
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Los Grandes vs SG e-Sports,76390,Split,74342
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,Los Grandes vs SG e-Sports,76390,Ascent,74343
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,MIBR vs Tropinha do TIKTOK 2.0,76391,Fracture,74345
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Quarterfinals,MIBR vs Tropinha do TIKTOK 2.0,76391,Ascent,74346
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,Bomb Crypto vs Galaxy Carrots,76392,Ascent,74348
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,Bomb Crypto vs Galaxy Carrots,76392,Fracture,74349
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,Bomb Crypto vs Galaxy Carrots,76392,Split,74350
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,Los Grandes vs Tropinha do TIKTOK 2.0,76393,Bind,74351
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Upper Semifinals,Los Grandes vs Tropinha do TIKTOK 2.0,76393,Split,74352
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 1,Botafogo eSports vs Renegados,76394,Ascent,74354
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 1,SG e-Sports vs MIBR,76395,Haven,74357
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 1,SG e-Sports vs MIBR,76395,Icebox,74358
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 2,Tropinha do TIKTOK 2.0 vs Botafogo eSports,76396,Haven,74360
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 2,Tropinha do TIKTOK 2.0 vs Botafogo eSports,76396,Bind,74361
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 2,Bomb Crypto vs MIBR,76397,Ascent,74363
Champions Tour Brazil Stage 2: Challengers,911,Final Qualifier,1813,Lower Round 2,Bomb Crypto vs MIBR,76397,Icebox,74364
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Liberty vs Tropinha do TIKTOK 2.0,83800,Split,76629
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Liberty vs Tropinha do TIKTOK 2.0,83800,Fracture,76630
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Liberty vs Tropinha do TIKTOK 2.0,83800,Ascent,76631
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Sharks Esports vs Galaxy Carrots,83801,Bind,76632
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Sharks Esports vs Galaxy Carrots,83801,Haven,76633
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Sharks Esports vs Galaxy Carrots,83801,Ascent,76634
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,INGAMING Esports vs MIBR,83802,Icebox,76635
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,INGAMING Esports vs MIBR,83802,Ascent,76636
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,INGAMING Esports vs MIBR,83802,Bind,76637
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Team Vikings vs Los Grandes,83803,Bind,76638
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Team Vikings vs Los Grandes,83803,Haven,77452
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Quarterfinals,Team Vikings vs Los Grandes,83803,Split,76640
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 1,Tropinha do TIKTOK 2.0 vs Sharks Esports,83806,Icebox,76647
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 1,Tropinha do TIKTOK 2.0 vs Sharks Esports,83806,Ascent,76648
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 1,MIBR vs Team Vikings,83807,Ascent,76650
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 1,MIBR vs Team Vikings,83807,Haven,76651
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Semifinals,Liberty vs Galaxy Carrots,83804,Ascent,76641
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Semifinals,Liberty vs Galaxy Carrots,83804,Fracture,76642
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Semifinals,INGAMING Esports vs Los Grandes,83805,Breeze,76644
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Semifinals,INGAMING Esports vs Los Grandes,83805,Bind,76645
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Upper Semifinals,INGAMING Esports vs Los Grandes,83805,Fracture,76646
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 2,Los Grandes vs Sharks Esports,83808,Haven,76653
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 2,Los Grandes vs Sharks Esports,83808,Bind,76654
Champions Tour Brazil Stage 2: Challengers,911,Access Series,1808,Lower Round 2,Los Grandes vs Sharks Esports,83808,Ascent,76655
