Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,The Future vs Head Hunter's,23694,Ascent,39173
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,The Future vs Head Hunter's,23694,Haven,39174
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Les Zinzins De Lespace vs UBITEAM,23695,Split,39176
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Les Zinzins De Lespace vs UBITEAM,23695,Bind,39177
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Native 2 Empire vs Full Flashed,23697,Split,39182
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Native 2 Empire vs Full Flashed,23697,Ascent,39183
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Native 2 Empire vs Full Flashed,23697,Haven,39184
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,NowyTowiec vs unjobbed,23698,Ascent,39185
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,NowyTowiec vs unjobbed,23698,Bind,39186
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,BIG vs Illés Akadémia Spirit,23700,Ascent,39191
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,BIG vs Illés Akadémia Spirit,23700,Bind,39192
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Celestial Esports vs Balkan Stars,23702,Icebox,39197
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Celestial Esports vs Balkan Stars,23702,Bind,39198
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Celestial Esports vs Balkan Stars,23702,Haven,39199
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Judge Rush vs Project X,23703,Haven,39200
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Judge Rush vs Project X,23703,Ascent,39201
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Judge Rush vs Project X,23703,Breeze,39202
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,FTW Esports vs KILLJOY GAMING,23704,Ascent,39203
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,FTW Esports vs KILLJOY GAMING,23704,Haven,39204
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,NoPracc vs The Goose House Lunar,23706,Haven,39209
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,NoPracc vs The Goose House Lunar,23706,Ascent,39210
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Alliance vs Somalia,23708,Icebox,39215
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Alliance vs Somalia,23708,Ascent,39216
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,SLAYER vs Amegakure,23709,Bind,39218
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,SLAYER vs Amegakure,23709,Ascent,39219
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Nexus Gaming vs KPI Gaming,23710,Ascent,39221
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Nexus Gaming vs KPI Gaming,23710,Haven,39222
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Leftovers vs Scythe of Seraph,23711,Split,39224
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Leftovers vs Scythe of Seraph,23711,Bind,39225
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Yendez vs Cunning Stunts,23712,Icebox,39227
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Yendez vs Cunning Stunts,23712,Ascent,39228
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,noFEAR vs washedfortniteboomers,23713,Haven,39230
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,noFEAR vs washedfortniteboomers,23713,Split,39231
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,King's Gambit vs Reject$,23714,Bind,39233
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,King's Gambit vs Reject$,23714,Haven,39234
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,BLXST vs mode:,23715,Haven,39236
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,BLXST vs mode:,23715,Split,39237
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,19esports vs Storm7,23716,Icebox,39240
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,19esports vs Storm7,23716,Ascent,39239
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,HeadShotByWig vs SurrealpLay,23717,Ascent,39242
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,HeadShotByWig vs SurrealpLay,23717,Haven,39243
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Prestigious Women vs EGN Esports,23719,Ascent,39248
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Prestigious Women vs EGN Esports,23719,Haven,39249
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Movistar Riders vs couchless,23720,Split,39251
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Movistar Riders vs couchless,23720,Ascent,39252
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,MallunRed vs Prinzen von Stuttgart,23721,Ascent,39254
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,MallunRed vs Prinzen von Stuttgart,23721,Haven,39255
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Békéscsabai E-sport Egyesület vs Rapture Esports,23722,Haven,39257
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Békéscsabai E-sport Egyesület vs Rapture Esports,23722,Bind,39258
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Békéscsabai E-sport Egyesület vs Rapture Esports,23722,Breeze,39259
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Illuminar Gaming vs Rhyno Esports,23724,Ascent,39263
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Illuminar Gaming vs Rhyno Esports,23724,Icebox,39264
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Illuminar Gaming vs Rhyno Esports,23724,Split,39265
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Decend vs Can't Be Touched,23727,Haven,39272
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Decend vs Can't Be Touched,23727,Bind,39274
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Decend vs Can't Be Touched,23727,Ascent,39273
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,iPon Esport vs GrandSpirit,23728,Ascent,39275
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,iPon Esport vs GrandSpirit,23728,Split,39276
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,rööcivarkaat vs Team Name,23730,Bind,39281
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,rööcivarkaat vs Team Name,23730,Ascent,39282
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Finest vs Winfinity,23732,Ascent,39287
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Finest vs Winfinity,23732,Bind,39288
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Finest vs Winfinity,23732,Haven,39289
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,BIG WIN vs John Howard,23733,Split,39290
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,BIG WIN vs John Howard,23733,Icebox,39291
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Machine Soldiers vs Last Chance,23735,Haven,39296
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Machine Soldiers vs Last Chance,23735,Ascent,39297
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Machine Soldiers vs Last Chance,23735,Split,39298
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,OG vs Spanish Mix,23736,Bind,39299
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,OG vs Spanish Mix,23736,Icebox,39300
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,15 Kings vs NEBULAA,23738,Breeze,39305
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,15 Kings vs NEBULAA,23738,Haven,39306
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,15 Kings vs NEBULAA,23738,Icebox,39307
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,dgen vs The Nyan's,23739,Split,39308
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,dgen vs The Nyan's,23739,Ascent,39309
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,G2 Esports vs La Menace Fantôme,23740,Icebox,39311
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,G2 Esports vs La Menace Fantôme,23740,Bind,39312
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Nth Gaming vs Team Queso,23742,Breeze,39317
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Nth Gaming vs Team Queso,23742,Ascent,39318
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,EXCEL vs Skelp Esports,23744,Ascent,39323
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,EXCEL vs Skelp Esports,23744,Split,39324
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Initiative vs Dame Time,23746,Icebox,39329
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Initiative vs Dame Time,23746,Split,39330
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Initiative vs Dame Time,23746,Ascent,39331
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,HIGHFIVE vs UCAM Esports Club,23747,Bind,39332
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,HIGHFIVE vs UCAM Esports Club,23747,Ascent,39333
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,LDN UTD vs UFO,23748,Ascent,39335
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,LDN UTD vs UFO,23748,Icebox,39336
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Amazing vs locust,23749,Haven,39338
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Amazing vs locust,23749,Bind,39339
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Amazing vs locust,23749,Icebox,39340
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Mantis vs PANAIF,23750,Ascent,39341
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Mantis vs PANAIF,23750,Split,39342
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Mantis vs PANAIF,23750,Breeze,39343
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Samurais in Business Suits vs Humanity Esport,23751,Haven,39344
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Samurais in Business Suits vs Humanity Esport,23751,Bind,39345
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Samurais in Business Suits vs Humanity Esport,23751,Icebox,39346
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Cream Real Betis vs junummer,23752,Haven,39347
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Cream Real Betis vs junummer,23752,Icebox,39348
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Cream Real Betis vs junummer,23752,Bind,39349
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,ECM FCG eSports vs Team Plague,23753,Icebox,39350
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,ECM FCG eSports vs Team Plague,23753,Ascent,39351
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,IPL E-SPORT vs MDS Factory,23754,Ascent,39353
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,IPL E-SPORT vs MDS Factory,23754,Icebox,39354
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,SAW vs iNCREDIBLES,23756,Haven,39359
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,SAW vs iNCREDIBLES,23756,Ascent,39360
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,ReviveMeJett vs FARMERS,23758,Ascent,39365
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,ReviveMeJett vs FARMERS,23758,Split,39366
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,ReviveMeJett vs FARMERS,23758,Bind,39367
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,karmeliet vs PointAndClick,23759,Icebox,39368
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,karmeliet vs PointAndClick,23759,Haven,39369
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,IVY vs WiLD MultiGaming,23760,Bind,39371
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,IVY vs WiLD MultiGaming,23760,Split,39372
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Rave Party vs Precision-Gaming,23761,Split,39374
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Rave Party vs Precision-Gaming,23761,Haven,39375
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Original Gamers vs Masonic,23763,Icebox,39380
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Original Gamers vs Masonic,23763,Ascent,39381
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,TENSTAR vs Parek v rohliku,23764,Haven,39383
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,TENSTAR vs Parek v rohliku,23764,Ascent,39384
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Rugrats vs Aesir Esports,23766,Haven,39389
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Rugrats vs Aesir Esports,23766,Ascent,39390
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,SICKTHICK vs Sentry Esports,23767,Icebox,39392
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,SICKTHICK vs Sentry Esports,23767,Ascent,39393
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Need4Food vs Sissi State Punks,23768,Icebox,39395
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Need4Food vs Sissi State Punks,23768,Bind,39396
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,need girlfriend vs FOXA NSV,23769,Ascent,39398
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,need girlfriend vs FOXA NSV,23769,Haven,39399
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,need girlfriend vs FOXA NSV,23769,Split,39400
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,miks vs The Goose House,23770,Split,39401
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,miks vs The Goose House,23770,Ascent,39402
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,miks vs The Goose House,23770,Breeze,39403
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Edelweiss Esports vs MSP,23672,Haven,39107
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 256,Edelweiss Esports vs MSP,23672,Bind,39108
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Yendez vs noFEAR,23806,Breeze,39509
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Yendez vs noFEAR,23806,Haven,39510
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Team Heretics vs MTP Esport,23772,Haven,39407
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Team Heretics vs MTP Esport,23772,Split,39408
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,FTW Esports vs The Paw Brothers,23802,Ascent,39497
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,FTW Esports vs The Paw Brothers,23802,Bind,39498
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,FTW Esports vs The Paw Brothers,23802,Split,39499
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,OG vs Vieux Touristes,23818,Bind,39545
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,OG vs Vieux Touristes,23818,Split,39546
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,G2 Esports vs Grow uP eSports,23820,Icebox,39551
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,G2 Esports vs Grow uP eSports,23820,Ascent,39552
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,SAW vs TEMPO,23828,Breeze,39575
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,SAW vs TEMPO,23828,Icebox,39576
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,BK ROG Esports vs Team Collusion,23773,Split,39410
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,BK ROG Esports vs Team Collusion,23773,Icebox,39411
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,ShadowzGG vs Vacuumers,23774,Icebox,39413
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,ShadowzGG vs Vacuumers,23774,Haven,39414
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,WLGaming Esports vs Voltex,23775,Haven,39416
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,WLGaming Esports vs Voltex,23775,Ascent,39417
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Megastitut vs Fratres,23776,Breeze,39419
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Megastitut vs Fratres,23776,Icebox,39420
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Bonsoir vs HasbullahPeek,23777,Haven,39422
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Bonsoir vs HasbullahPeek,23777,Ascent,39423
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Bonsoir vs HasbullahPeek,23777,Icebox,39424
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Team Sampi vs Vertical Seven Esports,23778,Icebox,39425
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Team Sampi vs Vertical Seven Esports,23778,Split,39426
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,VAMOS vs Exalty,23779,Split,39428
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,VAMOS vs Exalty,23779,Ascent,39429
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,VAMOS vs Exalty,23779,Icebox,39430
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Wave Esports vs Playing Aliens,23780,Haven,39431
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Wave Esports vs Playing Aliens,23780,Split,39432
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Asteria Gaming vs Pulsar Esport,23781,Haven,39434
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Asteria Gaming vs Pulsar Esport,23781,Split,39435
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,STAGA vs EXEN Esports,23782,Bind,39437
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,STAGA vs EXEN Esports,23782,Icebox,39438
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,CGN Esports vs ooliganz,23783,Ascent,39440
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,CGN Esports vs ooliganz,23783,Bind,39441
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Lasagna Beam vs 5 baguettes,23784,Split,39443
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Lasagna Beam vs 5 baguettes,23784,Ascent,39444
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Average Joes vs UnderDogs Gaming,23785,Haven,39446
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Average Joes vs UnderDogs Gaming,23785,Split,39447
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Edelweiss Esports vs Jammers,23786,Haven,39449
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Edelweiss Esports vs Jammers,23786,Bind,39450
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,FlashDash vs ShifterPro,23787,Ascent,39452
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,FlashDash vs ShifterPro,23787,Breeze,39453
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,FlashDash vs ShifterPro,23787,Haven,39454
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Giants Gaming vs Duck Gaming,23788,Ascent,39455
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Giants Gaming vs Duck Gaming,23788,Icebox,39456
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Giants Gaming vs Duck Gaming,23788,Bind,39457
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,notbuiltdif vs Totally Spies,23789,Icebox,39458
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,notbuiltdif vs Totally Spies,23789,Breeze,39459
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,bref vs WakaWaka,23790,Ascent,39461
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,bref vs WakaWaka,23790,Haven,39462
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Baecon GG vs YAZDA,23791,Ascent,39464
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Baecon GG vs YAZDA,23791,Bind,39465
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Rix.GG Thunder vs Angry Titans,23792,Split,39467
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Rix.GG Thunder vs Angry Titans,23792,Haven,39468
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,dATHITANS  vs Souldazz,23793,Haven,39470
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,dATHITANS  vs Souldazz,23793,Ascent,39471
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,AREA vs ehehxd,23794,Icebox,39473
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,AREA vs ehehxd,23794,Split,39474
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Lucky Boys vs 404 Multigaming,23795,Icebox,39476
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Lucky Boys vs 404 Multigaming,23795,Bind,39477
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,HEET vs eSuba,23796,Haven,39479
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,HEET vs eSuba,23796,Icebox,39480
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,The Future vs Les Zinzins De Lespace,23797,Split,39482
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,The Future vs Les Zinzins De Lespace,23797,Ascent,39483
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,The Future vs Les Zinzins De Lespace,23797,Bind,39484
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,M4LIK vs Native 2 Empire,23798,Icebox,39485
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,M4LIK vs Native 2 Empire,23798,Split,39486
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,unjobbed vs Shield Esport,23799,Icebox,39488
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,unjobbed vs Shield Esport,23799,Haven,39489
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,BIG vs UnderDogs,23800,Ascent,39491
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,BIG vs UnderDogs,23800,Bind,39492
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,BIG vs UnderDogs,23800,Icebox,39493
Champions Tour Europe Stage 3: Challengers 1,541,Open Qualifier,1051,Round of 128,Balkan Stars vs Judge Rush,23801,Ascent,39494
