Tournament,Stage,Match Type,Match Name,Map,Team,Elimination,Detonated,Defused,Time Expiry (No Plant),Eliminated,Defused Failed,Detonation Denied,Time Expiry (Failed to Plant)
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,Split,100 Thieves,9,0,4,0,9,0,1,1
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,Fracture,KRÜ Esports,4,0,0,1,8,0,3,2
Champions Tour 2023: Americas League,Regular Season,Week 4,KRÜ Esports vs 100 Thieves,Fracture,100 Thieves,8,0,3,2,4,0,0,1
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Ascent,Evil Geniuses,10,1,2,0,12,0,3,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Ascent,FURIA,12,0,3,0,10,1,2,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Fracture,Evil Geniuses,7,2,4,0,3,0,4,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Fracture,FURIA,3,0,4,0,7,2,4,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Haven,Evil Geniuses,7,3,0,0,12,0,1,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs FURIA,Haven,FURIA,12,0,1,0,7,3,0,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Haven,NRG Esports,8,3,2,0,4,3,1,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Haven,Cloud9,4,3,1,0,8,3,2,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Pearl,NRG Esports,5,0,2,2,4,2,7,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Pearl,Cloud9,4,2,7,0,5,0,2,2
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Ascent,NRG Esports,5,0,2,0,10,0,2,1
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs Cloud9,Ascent,Cloud9,10,0,2,1,5,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Pearl,MIBR,2,1,2,0,6,4,2,1
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Pearl,Sentinels,6,4,2,1,2,1,2,0
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Fracture,MIBR,5,0,1,0,9,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 4,MIBR vs Sentinels,Fracture,Sentinels,9,1,3,0,5,0,1,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Icebox,Leviatán,9,0,6,0,5,3,5,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Icebox,100 Thieves,5,3,5,0,9,0,6,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Haven,Leviatán,6,1,4,0,6,3,4,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Haven,100 Thieves,6,3,4,0,6,1,4,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Lotus,Leviatán,4,3,4,0,8,3,2,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Leviatán vs 100 Thieves,Lotus,100 Thieves,8,3,2,0,4,3,4,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Split,Evil Geniuses,11,1,1,0,2,0,1,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Split,LOUD,2,0,1,0,11,1,1,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Haven,Evil Geniuses,6,1,3,0,8,1,4,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Haven,LOUD,8,1,4,0,6,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Pearl,Evil Geniuses,0,0,0,0,12,0,1,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Evil Geniuses vs LOUD,Pearl,LOUD,12,0,1,0,0,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Ascent,Cloud9,6,2,3,2,5,1,2,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Ascent,FURIA,5,1,2,0,6,2,3,2
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Fracture,Cloud9,5,3,5,0,5,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 4,Cloud9 vs FURIA,Fracture,FURIA,5,1,3,0,5,3,5,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,Haven,NRG Esports,9,1,3,0,6,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,Haven,KRÜ Esports,6,1,3,0,9,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,Ascent,NRG Esports,11,0,2,0,3,1,0,0
Champions Tour 2023: Americas League,Regular Season,Week 4,NRG Esports vs KRÜ Esports,Ascent,KRÜ Esports,3,1,0,0,11,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,Bind,NRG Esports,8,1,4,0,5,1,1,0
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,Bind,100 Thieves,5,1,1,0,8,1,4,0
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,Fracture,NRG Esports,10,2,1,0,3,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 5,NRG Esports vs 100 Thieves,Fracture,100 Thieves,3,0,0,0,10,2,1,0
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,Pearl,MIBR,6,3,1,1,7,3,2,1
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,Pearl,FURIA,7,3,2,1,6,3,1,1
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,Split,MIBR,5,0,2,0,6,1,3,3
Champions Tour 2023: Americas League,Regular Season,Week 5,MIBR vs FURIA,Split,FURIA,6,1,3,3,5,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 5,Cloud9 vs Sentinels,Lotus,Cloud9,6,1,5,1,4,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 5,Cloud9 vs Sentinels,Lotus,Sentinels,4,0,0,0,6,1,5,1
Champions Tour 2023: Americas League,Regular Season,Week 5,Cloud9 vs Sentinels,Fracture,Cloud9,8,0,4,1,2,0,4,0
Champions Tour 2023: Americas League,Regular Season,Week 5,Cloud9 vs Sentinels,Fracture,Sentinels,2,0,4,0,8,0,4,1
Champions Tour 2023: Americas League,Regular Season,Week 5,Leviatán vs Evil Geniuses,Split,Leviatán,6,1,2,1,6,1,4,2
Champions Tour 2023: Americas League,Regular Season,Week 5,Leviatán vs Evil Geniuses,Split,Evil Geniuses,6,1,4,2,6,1,2,1
Champions Tour 2023: Americas League,Regular Season,Week 5,Leviatán vs Evil Geniuses,Pearl,Leviatán,8,2,2,1,6,2,2,0
Champions Tour 2023: Americas League,Regular Season,Week 5,Leviatán vs Evil Geniuses,Pearl,Evil Geniuses,6,2,2,0,8,2,2,1
Champions Tour 2023: Americas League,Regular Season,Week 5,Leviatán vs Evil Geniuses,Ascent,Leviatán,6,1,2,1,9,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 5,Leviatán vs Evil Geniuses,Ascent,Evil Geniuses,9,1,3,0,6,1,2,1
Champions Tour 2023: Americas League,Regular Season,Week 5,LOUD vs KRÜ Esports,Pearl,LOUD,5,3,0,2,8,2,3,0
Champions Tour 2023: Americas League,Regular Season,Week 5,LOUD vs KRÜ Esports,Pearl,KRÜ Esports,8,2,3,0,5,3,0,2
Champions Tour 2023: Americas League,Regular Season,Week 5,LOUD vs KRÜ Esports,Ascent,LOUD,9,2,1,1,9,1,1,0
Champions Tour 2023: Americas League,Regular Season,Week 5,LOUD vs KRÜ Esports,Ascent,KRÜ Esports,9,1,1,0,9,2,1,1
Champions Tour 2023: Americas League,Regular Season,Week 5,LOUD vs KRÜ Esports,Split,LOUD,12,0,1,0,6,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 5,LOUD vs KRÜ Esports,Split,KRÜ Esports,6,1,3,0,12,0,1,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Evil Geniuses vs Sentinels,Fracture,Evil Geniuses,7,0,6,0,3,1,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Evil Geniuses vs Sentinels,Fracture,Sentinels,3,1,2,0,7,0,6,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Evil Geniuses vs Sentinels,Pearl,Evil Geniuses,10,1,2,0,3,1,1,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Evil Geniuses vs Sentinels,Pearl,Sentinels,3,1,1,0,10,1,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Cloud9 vs MIBR,Split,Cloud9,8,4,1,0,2,0,3,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Cloud9 vs MIBR,Split,MIBR,2,0,3,0,8,4,1,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Cloud9 vs MIBR,Lotus,Cloud9,8,0,5,0,4,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Cloud9 vs MIBR,Lotus,MIBR,4,0,0,0,8,0,5,0
Champions Tour 2023: Americas League,Regular Season,Week 6,LOUD vs 100 Thieves,Ascent,LOUD,11,2,0,0,3,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,LOUD vs 100 Thieves,Ascent,100 Thieves,3,0,2,0,11,2,0,0
Champions Tour 2023: Americas League,Regular Season,Week 6,LOUD vs 100 Thieves,Split,LOUD,12,1,1,1,7,4,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,LOUD vs 100 Thieves,Split,100 Thieves,7,4,2,0,12,1,1,1
Champions Tour 2023: Americas League,Regular Season,Week 6,Leviatán vs KRÜ Esports,Haven,Leviatán,10,2,1,0,3,1,0,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Leviatán vs KRÜ Esports,Haven,KRÜ Esports,3,1,0,0,10,2,1,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Leviatán vs KRÜ Esports,Split,Leviatán,11,0,2,0,4,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 6,Leviatán vs KRÜ Esports,Split,KRÜ Esports,4,0,0,0,11,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,NRG Esports vs FURIA,Bind,NRG Esports,7,4,2,0,7,2,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,NRG Esports vs FURIA,Bind,FURIA,7,2,2,0,7,4,2,0
Champions Tour 2023: Americas League,Regular Season,Week 6,NRG Esports vs FURIA,Haven,NRG Esports,8,0,2,1,6,3,4,0
Champions Tour 2023: Americas League,Regular Season,Week 6,NRG Esports vs FURIA,Haven,FURIA,6,3,4,0,8,0,2,1
Champions Tour 2023: Americas League,Regular Season,Week 6,NRG Esports vs FURIA,Pearl,NRG Esports,4,6,2,1,4,0,1,1
Champions Tour 2023: Americas League,Regular Season,Week 6,NRG Esports vs FURIA,Pearl,FURIA,4,0,1,1,4,6,2,1
Champions Tour 2023: Americas League,Regular Season,Week 7,FURIA vs 100 Thieves,Pearl,FURIA,8,1,4,0,6,2,2,0
Champions Tour 2023: Americas League,Regular Season,Week 7,FURIA vs 100 Thieves,Pearl,100 Thieves,6,2,2,0,8,1,4,0
Champions Tour 2023: Americas League,Regular Season,Week 7,FURIA vs 100 Thieves,Fracture,FURIA,3,3,1,0,9,4,0,0
Champions Tour 2023: Americas League,Regular Season,Week 7,FURIA vs 100 Thieves,Fracture,100 Thieves,9,4,0,0,3,3,1,0
Champions Tour 2023: Americas League,Regular Season,Week 7,FURIA vs 100 Thieves,Haven,FURIA,5,1,5,0,7,2,4,0
Champions Tour 2023: Americas League,Regular Season,Week 7,FURIA vs 100 Thieves,Haven,100 Thieves,7,2,4,0,5,1,5,0
Champions Tour 2023: Americas League,Regular Season,Week 7,Evil Geniuses vs MIBR,Lotus,Evil Geniuses,8,0,5,0,1,1,0,0
Champions Tour 2023: Americas League,Regular Season,Week 7,Evil Geniuses vs MIBR,Lotus,MIBR,1,1,0,0,8,0,5,0
Champions Tour 2023: Americas League,Regular Season,Week 7,Evil Geniuses vs MIBR,Fracture,Evil Geniuses,10,0,1,2,5,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 7,Evil Geniuses vs MIBR,Fracture,MIBR,5,0,0,0,10,0,1,2
Champions Tour 2023: Americas League,Regular Season,Week 7,KRÜ Esports vs Sentinels,Lotus,KRÜ Esports,9,0,2,1,5,3,3,3
Champions Tour 2023: Americas League,Regular Season,Week 7,KRÜ Esports vs Sentinels,Lotus,Sentinels,5,3,3,3,9,0,2,1
Champions Tour 2023: Americas League,Regular Season,Week 7,KRÜ Esports vs Sentinels,Bind,KRÜ Esports,4,1,4,1,8,1,3,1
Champions Tour 2023: Americas League,Regular Season,Week 7,KRÜ Esports vs Sentinels,Bind,Sentinels,8,1,3,1,4,1,4,1
Champions Tour 2023: Americas League,Regular Season,Week 7,NRG Esports vs LOUD,Split,NRG Esports,8,4,1,0,3,1,1,0
Champions Tour 2023: Americas League,Regular Season,Week 7,NRG Esports vs LOUD,Split,LOUD,3,1,1,0,8,4,1,0
Champions Tour 2023: Americas League,Regular Season,Week 7,NRG Esports vs LOUD,Pearl,NRG Esports,8,2,2,1,4,3,2,0
Champions Tour 2023: Americas League,Regular Season,Week 7,NRG Esports vs LOUD,Pearl,LOUD,4,3,2,0,8,2,2,1
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Lotus,Leviatán,5,1,1,0,6,4,2,1
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Lotus,Cloud9,6,4,2,1,5,1,1,0
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Haven,Leviatán,3,0,1,0,5,6,1,1
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Haven,Cloud9,5,6,1,1,3,0,1,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Split,Sentinels,7,2,3,1,7,0,0,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Split,FURIA,7,0,0,0,7,2,3,1
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Haven,Sentinels,2,0,3,0,9,3,0,1
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Haven,FURIA,9,3,0,1,2,0,3,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Bind,Sentinels,11,3,4,1,11,0,5,1
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Bind,FURIA,11,0,5,1,11,3,4,1
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Bind,NRG Esports,8,0,5,0,7,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Bind,Evil Geniuses,7,0,2,0,8,0,5,0
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Split,NRG Esports,10,0,2,1,5,0,1,1
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Split,Evil Geniuses,5,0,1,1,10,0,2,1
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Lotus,Cloud9,12,1,1,1,10,0,3,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Lotus,KRÜ Esports,10,0,3,0,12,1,1,1
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Ascent,Cloud9,4,0,2,0,12,1,0,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Ascent,KRÜ Esports,12,1,0,0,4,0,2,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Split,Cloud9,6,3,4,0,5,1,3,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Split,KRÜ Esports,5,1,3,0,6,3,4,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Haven,Leviatán,4,2,1,0,8,3,1,1
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Haven,LOUD,8,3,1,1,4,2,1,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Ascent,Leviatán,4,1,0,0,11,2,0,0
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Ascent,LOUD,11,2,0,0,4,1,0,0
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,Fracture,MIBR,8,3,2,0,3,0,2,1
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,Fracture,100 Thieves,3,0,2,1,8,3,2,0
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,Pearl,MIBR,7,0,5,0,9,1,3,1
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,Pearl,100 Thieves,9,1,3,1,7,0,5,0
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,Lotus,MIBR,7,2,4,0,4,1,2,0
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,Lotus,100 Thieves,4,1,2,0,7,2,4,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Ascent,Leviatán,1,1,2,1,8,2,3,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Ascent,FURIA,8,2,3,0,1,1,2,1
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Pearl,Leviatán,13,2,4,1,13,2,2,1
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Pearl,FURIA,13,2,2,1,13,2,4,1
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Bind,Leviatán,4,0,2,0,7,1,5,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Bind,FURIA,7,1,5,0,4,0,2,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Haven,NRG Esports,7,3,3,0,6,3,2,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Haven,Evil Geniuses,6,3,2,0,7,3,3,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Split,NRG Esports,8,0,5,0,12,0,2,1
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Split,Evil Geniuses,12,0,2,1,8,0,5,0
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Ascent,NRG Esports,3,1,3,0,9,2,1,1
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Ascent,Evil Geniuses,9,2,1,1,3,1,3,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,Haven,LOUD,6,4,3,0,2,0,2,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,Haven,FURIA,2,0,2,0,6,4,3,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,Ascent,LOUD,6,6,1,0,5,0,0,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,Ascent,FURIA,5,0,0,0,6,6,1,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Fracture,Cloud9,5,0,0,0,7,1,5,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Fracture,Evil Geniuses,7,1,5,0,5,0,0,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Bind,Cloud9,1,1,0,0,10,0,3,0
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Bind,Evil Geniuses,10,0,3,0,1,1,0,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,Bind,FURIA,6,0,2,1,7,1,4,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,Bind,NRG Esports,7,1,4,1,6,0,2,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,Haven,FURIA,7,1,1,1,8,2,2,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,Haven,NRG Esports,8,2,2,1,7,1,1,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Haven,Cloud9,9,3,1,0,8,0,0,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Haven,Leviatán,8,0,0,0,9,3,1,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Lotus,Cloud9,5,1,3,1,9,1,3,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Lotus,Leviatán,9,1,3,0,5,1,3,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Ascent,Cloud9,7,5,1,0,2,0,2,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Ascent,Leviatán,2,0,2,0,7,5,1,0
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Fracture,LOUD,5,2,6,0,4,0,5,0
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Fracture,Evil Geniuses,4,0,5,0,5,2,6,0
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Ascent,LOUD,9,0,2,0,9,2,1,1
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Ascent,Evil Geniuses,9,2,1,1,9,0,2,0
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Bind,LOUD,10,1,2,0,2,0,1,0
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Bind,Evil Geniuses,2,0,1,0,10,1,2,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Pearl,Cloud9,7,2,3,1,6,1,2,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Pearl,NRG Esports,6,1,2,1,7,2,3,1
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Lotus,Cloud9,3,2,4,0,8,2,3,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Lotus,NRG Esports,8,2,3,0,3,2,4,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Haven,Cloud9,4,3,4,1,8,0,6,0
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Haven,NRG Esports,8,0,6,0,4,3,4,1
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Haven,Evil Geniuses,5,3,5,0,6,2,3,0
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Haven,NRG Esports,6,2,3,0,5,3,5,0
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Ascent,Evil Geniuses,5,1,2,0,7,0,4,2
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Ascent,NRG Esports,7,0,4,2,5,1,2,0
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Lotus,Evil Geniuses,5,0,5,0,7,1,5,0
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Lotus,NRG Esports,7,1,5,0,5,0,5,0
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Split,Evil Geniuses,3,0,1,0,10,2,1,0
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Split,NRG Esports,10,2,1,0,3,0,1,0
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,Ascent,LOUD,6,2,3,2,7,0,2,0
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,Ascent,NRG Esports,7,0,2,0,6,2,3,2
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,Bind,LOUD,9,2,2,0,5,2,4,0
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,Bind,NRG Esports,5,2,4,0,9,2,2,0
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,Fracture,LOUD,9,2,2,0,9,1,1,0
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,Fracture,NRG Esports,9,1,1,0,9,2,2,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Ascent,KOI,8,0,4,1,6,0,0,1
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Ascent,Natus Vincere,6,0,0,1,8,0,4,1
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Lotus,KOI,12,0,8,0,7,1,10,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Lotus,Natus Vincere,7,1,10,0,12,0,8,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Icebox,FNATIC,6,0,6,1,2,0,1,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Icebox,Giants Gaming,2,0,1,0,6,0,6,1
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Split,FNATIC,11,1,0,1,7,1,0,3
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Split,Giants Gaming,7,1,0,3,11,1,0,1
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Pearl,Team Heretics,3,0,1,0,8,0,3,2
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Pearl,FUT Esports,8,0,3,2,3,0,1,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Lotus,Team Heretics,6,3,0,0,12,0,1,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Lotus,FUT Esports,12,0,1,0,6,3,0,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Haven,Team Liquid,6,0,0,0,5,6,2,0
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Haven,Team Vitality,5,6,2,0,6,0,0,0
