Tournament,Stage,Match Type,Match Name,Team,Action,Map
Champions Tour 2023: Americas League,Regular Season,Week 7,NRG Esports vs LOUD,LOUD,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 7,NRG Esports vs LOUD,NRG Esports,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Cloud9,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Cloud9,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Leviatán,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Cloud9,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 7,Leviatán vs Cloud9,Leviatán,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Sentinels,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Sentinels,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,FURIA,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,Sentinels,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 8,Sentinels vs FURIA,FURIA,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Evil Geniuses,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,NRG Esports,pick,Bind
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Evil Geniuses,pick,Split
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,NRG Esports,ban,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 8,NRG Esports vs Evil Geniuses,Evil Geniuses,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Cloud9,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,KRÜ Esports,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Cloud9,pick,Lotus
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,KRÜ Esports,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,Cloud9,ban,Bind
Champions Tour 2023: Americas League,Regular Season,Week 8,Cloud9 vs KRÜ Esports,KRÜ Esports,ban,Haven
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,LOUD,ban,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Leviatán,pick,Haven
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,LOUD,pick,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,Leviatán,ban,Bind
Champions Tour 2023: Americas League,Regular Season,Week 8,Leviatán vs LOUD,LOUD,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,100 Thieves,ban,Ascent
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,MIBR,ban,Split
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,100 Thieves,pick,Fracture
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,MIBR,pick,Pearl
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,100 Thieves,ban,Bind
Champions Tour 2023: Americas League,Regular Season,Week 8,MIBR vs 100 Thieves,MIBR,ban,Haven
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Leviatán,ban,Haven
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,FURIA,pick,Ascent
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Leviatán,pick,Pearl
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,FURIA,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,Leviatán vs FURIA,Leviatán,ban,Split
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Evil Geniuses,ban,Bind
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,NRG Esports,pick,Haven
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Evil Geniuses,pick,Split
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,NRG Esports,ban,Lotus
Champions Tour 2023: Americas League,Playoffs,Upper Round 1,NRG Esports vs Evil Geniuses,Evil Geniuses,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,LOUD,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,FURIA,pick,Haven
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,LOUD,pick,Ascent
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,FURIA,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,LOUD vs FURIA,LOUD,ban,Split
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Evil Geniuses,ban,Lotus
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Cloud9,ban,Split
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Evil Geniuses,pick,Fracture
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Cloud9,pick,Bind
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Evil Geniuses,ban,Haven
Champions Tour 2023: Americas League,Playoffs,Upper Semifinals,Cloud9 vs Evil Geniuses,Cloud9,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,FURIA,ban,Lotus
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,NRG Esports,pick,Bind
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,FURIA,pick,Haven
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,FURIA vs NRG Esports,FURIA,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Leviatán,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Cloud9,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Leviatán,pick,Haven
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Cloud9,pick,Lotus
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Leviatán,ban,Split
Champions Tour 2023: Americas League,Playoffs,Lower Round 1,Cloud9 vs Leviatán,Cloud9,ban,Bind
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Evil Geniuses,ban,Haven
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,LOUD,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Evil Geniuses,pick,Fracture
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,LOUD,pick,Ascent
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,Evil Geniuses,ban,Lotus
Champions Tour 2023: Americas League,Playoffs,Upper Final,LOUD vs Evil Geniuses,LOUD,ban,Split
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,NRG Esports,ban,Ascent
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Cloud9,ban,Bind
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,NRG Esports,pick,Pearl
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Cloud9,pick,Lotus
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Lower Round 2,Cloud9 vs NRG Esports,Cloud9,ban,Split
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,NRG Esports,ban,Fracture
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Evil Geniuses,ban,Bind
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,NRG Esports,pick,Haven
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Evil Geniuses,pick,Ascent
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,NRG Esports,pick,Lotus
Champions Tour 2023: Americas League,Playoffs,Lower Final,Evil Geniuses vs NRG Esports,Evil Geniuses,pick,Split
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,LOUD,ban,Pearl
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,LOUD,ban,Split
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,LOUD,pick,Ascent
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,NRG Esports,pick,Bind
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,LOUD,pick,Fracture
Champions Tour 2023: Americas League,Playoffs,Grand Final,LOUD vs NRG Esports,NRG Esports,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Natus Vincere,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,KOI,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Natus Vincere,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,KOI,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,Natus Vincere,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Natus Vincere,KOI,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,FNATIC,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Giants Gaming,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,FNATIC,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Giants Gaming,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,FNATIC,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs Giants Gaming,Giants Gaming,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Team Heretics,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,FUT Esports,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Team Heretics,pick,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,FUT Esports,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,Team Heretics,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs FUT Esports,FUT Esports,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Team Vitality,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Team Liquid,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Team Vitality,pick,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Team Liquid,pick,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Team Vitality,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs Team Vitality,Team Liquid,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,Natus Vincere vs Giants Gaming,Natus Vincere,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Natus Vincere vs Giants Gaming,Giants Gaming,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,Natus Vincere vs Giants Gaming,Natus Vincere,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,Natus Vincere vs Giants Gaming,Giants Gaming,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,Natus Vincere vs Giants Gaming,Natus Vincere,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,Natus Vincere vs Giants Gaming,Giants Gaming,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,Karmine Corp vs BBL Esports,BBL Esports,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,Karmine Corp vs BBL Esports,Karmine Corp,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,Karmine Corp vs BBL Esports,BBL Esports,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,Karmine Corp vs BBL Esports,Karmine Corp,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,Karmine Corp vs BBL Esports,BBL Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,Karmine Corp vs BBL Esports,Karmine Corp,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs FUT Esports,FUT Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs FUT Esports,Team Liquid,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs FUT Esports,FUT Esports,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs FUT Esports,Team Liquid,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs FUT Esports,FUT Esports,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Liquid vs FUT Esports,Team Liquid,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Team Vitality,Team Vitality,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Team Vitality,KOI,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Team Vitality,Team Vitality,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Team Vitality,KOI,pick,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Team Vitality,Team Vitality,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,KOI vs Team Vitality,KOI,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs BBL Esports,BBL Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs BBL Esports,FNATIC,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs BBL Esports,BBL Esports,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs BBL Esports,FNATIC,pick,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs BBL Esports,BBL Esports,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,FNATIC vs BBL Esports,FNATIC,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs Karmine Corp,Team Heretics,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs Karmine Corp,Karmine Corp,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs Karmine Corp,Team Heretics,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs Karmine Corp,Karmine Corp,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs Karmine Corp,Team Heretics,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 1,Team Heretics vs Karmine Corp,Karmine Corp,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Vitality vs FUT Esports,FUT Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Vitality vs FUT Esports,Team Vitality,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Vitality vs FUT Esports,FUT Esports,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Vitality vs FUT Esports,Team Vitality,pick,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Vitality vs FUT Esports,FUT Esports,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Vitality vs FUT Esports,Team Vitality,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 2,Natus Vincere vs BBL Esports,BBL Esports,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 2,Natus Vincere vs BBL Esports,Natus Vincere,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 2,Natus Vincere vs BBL Esports,BBL Esports,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 2,Natus Vincere vs BBL Esports,Natus Vincere,pick,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 2,Natus Vincere vs BBL Esports,BBL Esports,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 2,Natus Vincere vs BBL Esports,Natus Vincere,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 2,FNATIC vs Team Heretics,FNATIC,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 2,FNATIC vs Team Heretics,Team Heretics,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 2,FNATIC vs Team Heretics,FNATIC,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 2,FNATIC vs Team Heretics,Team Heretics,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 2,FNATIC vs Team Heretics,FNATIC,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 2,FNATIC vs Team Heretics,Team Heretics,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Liquid vs Karmine Corp,Team Liquid,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Liquid vs Karmine Corp,Karmine Corp,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Liquid vs Karmine Corp,Team Liquid,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Liquid vs Karmine Corp,Karmine Corp,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Liquid vs Karmine Corp,Team Liquid,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 2,Team Liquid vs Karmine Corp,Karmine Corp,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 2,KOI vs Giants Gaming,Giants Gaming,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 2,KOI vs Giants Gaming,KOI,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 2,KOI vs Giants Gaming,Giants Gaming,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 2,KOI vs Giants Gaming,KOI,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 2,KOI vs Giants Gaming,Giants Gaming,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 2,KOI vs Giants Gaming,KOI,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 3,Natus Vincere vs Team Heretics,Natus Vincere,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 3,Natus Vincere vs Team Heretics,Team Heretics,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 3,Natus Vincere vs Team Heretics,Natus Vincere,pick,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 3,Natus Vincere vs Team Heretics,Team Heretics,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 3,Natus Vincere vs Team Heretics,Natus Vincere,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 3,Natus Vincere vs Team Heretics,Team Heretics,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 3,KOI vs FUT Esports,FUT Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 3,KOI vs FUT Esports,KOI,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 3,KOI vs FUT Esports,FUT Esports,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 3,KOI vs FUT Esports,KOI,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 3,KOI vs FUT Esports,FUT Esports,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 3,KOI vs FUT Esports,KOI,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Liquid vs FNATIC,Team Liquid,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Liquid vs FNATIC,FNATIC,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Liquid vs FNATIC,Team Liquid,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Liquid vs FNATIC,FNATIC,pick,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Liquid vs FNATIC,Team Liquid,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Liquid vs FNATIC,FNATIC,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 3,Giants Gaming vs BBL Esports,BBL Esports,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 3,Giants Gaming vs BBL Esports,Giants Gaming,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 3,Giants Gaming vs BBL Esports,BBL Esports,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 3,Giants Gaming vs BBL Esports,Giants Gaming,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 3,Giants Gaming vs BBL Esports,BBL Esports,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 3,Giants Gaming vs BBL Esports,Giants Gaming,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Vitality vs Karmine Corp,Karmine Corp,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Vitality vs Karmine Corp,Team Vitality,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Vitality vs Karmine Corp,Karmine Corp,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Vitality vs Karmine Corp,Team Vitality,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Vitality vs Karmine Corp,Karmine Corp,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 3,Team Vitality vs Karmine Corp,Team Vitality,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 4,Team Heretics vs Team Liquid,Team Liquid,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 4,Team Heretics vs Team Liquid,Team Heretics,ban,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 4,Team Heretics vs Team Liquid,Team Liquid,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 4,Team Heretics vs Team Liquid,Team Heretics,pick,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 4,Team Heretics vs Team Liquid,Team Liquid,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 4,Team Heretics vs Team Liquid,Team Heretics,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 4,FUT Esports vs Giants Gaming,FUT Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 4,FUT Esports vs Giants Gaming,Giants Gaming,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 4,FUT Esports vs Giants Gaming,FUT Esports,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 4,FUT Esports vs Giants Gaming,Giants Gaming,pick,Split
Champions Tour 2023: EMEA League,Regular Season,Week 4,FUT Esports vs Giants Gaming,FUT Esports,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 4,FUT Esports vs Giants Gaming,Giants Gaming,ban,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 4,Karmine Corp vs Natus Vincere,Natus Vincere,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 4,Karmine Corp vs Natus Vincere,Karmine Corp,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 4,Karmine Corp vs Natus Vincere,Natus Vincere,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 4,Karmine Corp vs Natus Vincere,Karmine Corp,pick,Lotus
Champions Tour 2023: EMEA League,Regular Season,Week 4,Karmine Corp vs Natus Vincere,Natus Vincere,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 4,Karmine Corp vs Natus Vincere,Karmine Corp,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 4,BBL Esports vs Team Vitality,BBL Esports,ban,Split
Champions Tour 2023: EMEA League,Regular Season,Week 4,BBL Esports vs Team Vitality,Team Vitality,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 4,BBL Esports vs Team Vitality,BBL Esports,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 4,BBL Esports vs Team Vitality,Team Vitality,pick,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 4,BBL Esports vs Team Vitality,BBL Esports,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 4,BBL Esports vs Team Vitality,Team Vitality,ban,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 5,Giants Gaming vs Team Liquid,Team Liquid,ban,Pearl
Champions Tour 2023: EMEA League,Regular Season,Week 5,Giants Gaming vs Team Liquid,Giants Gaming,ban,Fracture
Champions Tour 2023: EMEA League,Regular Season,Week 5,Giants Gaming vs Team Liquid,Team Liquid,pick,Ascent
Champions Tour 2023: EMEA League,Regular Season,Week 5,Giants Gaming vs Team Liquid,Giants Gaming,pick,Icebox
Champions Tour 2023: EMEA League,Regular Season,Week 5,Giants Gaming vs Team Liquid,Team Liquid,ban,Haven
Champions Tour 2023: EMEA League,Regular Season,Week 5,Giants Gaming vs Team Liquid,Giants Gaming,ban,Split
